# Timestamp,Type of mobile,MMSI,Latitude,Longitude,Navigational status,ROT,SOG,COG,Heading,IMO,Callsign,Name,Ship type,Cargo type,Width,Length,Type of position fixing device,Draught,Destination,ETA,Data source type,A,B,C,D
22/05/2024 03:54:02,Class A,219421000,55.828108,7.554835,Under way using engine,,3.0,10.0,28.0,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
24/05/2024 20:07:28,Class A,219421000,55.52665,7.643687,Under way using engine,,0.2,269.7,289.0,Unknown,OZHA,VICTORY,Fishing,,4.0,14.0,GPS,2.5,HVIDE SANDE,,AIS,12.0,2.0,2.0,2.0
24/05/2024 20:07:38,Class A,219421000,55.526647,7.643687,Under way using engine,0.0,0.0,266.0,290.0,Unknown,OZHA,VICTORY,Fishing,,4.0,14.0,GPS,2.5,HVIDE SANDE,,AIS,12.0,2.0,2.0,2.0
24/05/2024 20:07:48,Class A,219421000,55.526645,7.643692,Under way using engine,0.0,0.1,264.8,289.0,Unknown,OZHA,VICTORY,Fishing,,4.0,14.0,GPS,2.5,HVIDE SANDE,,AIS,12.0,2.0,2.0,2.0
24/05/2024 20:07:56,Class A,219421000,55.526645,7.643692,Under way using engine,0.0,0.1,264.6,289.0,Unknown,OZHA,VICTORY,Fishing,,4.0,14.0,GPS,2.5,HVIDE SANDE,,AIS,12.0,2.0,2.0,2.0
24/05/2024 20:08:08,Class A,219421000,55.526658,7.643618,Under way using engine,,0.3,269.4,269.0,Unknown,OZHA,VICTORY,Fishing,,4.0,14.0,GPS,2.5,HVIDE SANDE,,AIS,12.0,2.0,2.0,2.0
24/05/2024 20:08:18,Class A,219421000,55.526658,7.643587,Under way using engine,,0.4,268.5,279.0,Unknown,OZHA,VICTORY,Fishing,,4.0,14.0,GPS,2.5,HVIDE SANDE,,AIS,12.0,2.0,2.0,2.0
24/05/2024 20:08:28,Class A,219421000,55.526657,7.643582,Under way using engine,,0.4,267.9,289.0,Unknown,OZHA,VICTORY,Fishing,,4.0,14.0,GPS,2.5,HVIDE SANDE,,AIS,12.0,2.0,2.0,2.0
24/05/2024 20:08:38,Class A,219421000,55.526657,7.643578,Under way using engine,,0.4,266.5,293.0,Unknown,OZHA,VICTORY,Fishing,,4.0,14.0,GPS,2.5,HVIDE SANDE,,AIS,12.0,2.0,2.0,2.0
24/05/2024 20:08:44,Class A,219421000,55.526655,7.643575,Under way using engine,,0.3,264.6,297.0,Unknown,OZHA,VICTORY,Fishing,,4.0,14.0,GPS,2.5,HVIDE SANDE,,AIS,12.0,2.0,2.0,2.0
24/05/2024 20:08:48,Class A,219421000,55.526655,7.643573,Under way using engine,,0.3,263.0,301.0,Unknown,OZHA,VICTORY,Fishing,,4.0,14.0,GPS,2.5,HVIDE SANDE,,AIS,12.0,2.0,2.0,2.0
24/05/2024 20:08:51,Class A,219421000,55.526653,7.643572,Under way using engine,,0.3,262.0,303.0,Unknown,OZHA,VICTORY,Fishing,,4.0,14.0,GPS,2.5,HVIDE SANDE,,AIS,12.0,2.0,2.0,2.0
24/05/2024 20:08:54,Class A,219421000,55.526653,7.64357,Under way using engine,,0.3,261.5,305.0,Unknown,OZHA,VICTORY,Fishing,,4.0,14.0,GPS,2.5,HVIDE SANDE,,AIS,12.0,2.0,2.0,2.0
24/05/2024 20:08:56,Class A,219421000,55.526653,7.64357,Under way using engine,,0.2,260.7,307.0,Unknown,OZHA,VICTORY,Fishing,,4.0,14.0,GPS,2.5,HVIDE SANDE,,AIS,12.0,2.0,2.0,2.0
24/05/2024 20:09:01,Class A,219421000,55.526652,7.643568,Under way using engine,0.0,0.2,260.6,308.0,Unknown,OZHA,VICTORY,Fishing,,4.0,14.0,GPS,2.5,HVIDE SANDE,,AIS,12.0,2.0,2.0,2.0
24/05/2024 20:09:11,Class A,219421000,55.526652,7.643565,Under way using engine,,0.2,260.4,303.0,Unknown,OZHA,VICTORY,Fishing,,4.0,14.0,GPS,2.5,HVIDE SANDE,,AIS,12.0,2.0,2.0,2.0
24/05/2024 20:09:13,Class A,219421000,55.526655,7.643555,Under way using engine,,0.2,262.7,295.0,Unknown,OZHA,VICTORY,Fishing,,4.0,14.0,GPS,2.5,HVIDE SANDE,,AIS,12.0,2.0,2.0,2.0
24/05/2024 20:09:18,Class A,219421000,55.526663,7.64353,Under way using engine,,0.3,266.2,285.0,Unknown,OZHA,VICTORY,Fishing,,4.0,14.0,GPS,2.5,HVIDE SANDE,,AIS,12.0,2.0,2.0,2.0
24/05/2024 20:09:28,Class A,219421000,55.526663,7.643488,Under way using engine,,0.4,267.4,277.0,Unknown,OZHA,VICTORY,Fishing,,4.0,14.0,GPS,2.5,HVIDE SANDE,,AIS,12.0,2.0,2.0,2.0
24/05/2024 20:09:38,Class A,219421000,55.526658,7.643472,Under way using engine,,0.3,265.8,285.0,Unknown,OZHA,VICTORY,Fishing,,4.0,14.0,GPS,2.5,HVIDE SANDE,,AIS,12.0,2.0,2.0,2.0
24/05/2024 20:09:48,Class A,219421000,55.526655,7.643462,Under way using engine,,0.1,263.0,297.0,Unknown,OZHA,VICTORY,Fishing,,4.0,14.0,GPS,2.5,HVIDE SANDE,,AIS,12.0,2.0,2.0,2.0
24/05/2024 20:09:56,Class A,219421000,55.526652,7.643455,Under way using engine,,0.1,261.3,306.0,Unknown,OZHA,VICTORY,Fishing,,4.0,14.0,GPS,2.5,HVIDE SANDE,,AIS,12.0,2.0,2.0,2.0
24/05/2024 20:10:17,Class A,219421000,55.526642,7.643435,Under way using engine,,0.1,259.6,303.0,Unknown,OZHA,VICTORY,Fishing,,4.0,14.0,GPS,2.5,HVIDE SANDE,,AIS,12.0,2.0,2.0,2.0
24/05/2024 20:10:28,Class A,219421000,55.526635,7.643418,Under way using engine,,0.1,259.5,296.0,Unknown,OZHA,VICTORY,Fishing,,4.0,14.0,GPS,2.5,HVIDE SANDE,,AIS,12.0,2.0,2.0,2.0
24/05/2024 20:10:38,Class A,219421000,55.526625,7.643397,Under way using engine,,0.1,259.5,292.0,Unknown,OZHA,VICTORY,Fishing,,4.0,14.0,GPS,2.5,HVIDE SANDE,,AIS,12.0,2.0,2.0,2.0
24/05/2024 20:10:48,Class A,219421000,55.526618,7.643375,Under way using engine,0.0,0.1,260.8,290.0,Unknown,OZHA,VICTORY,Fishing,,4.0,14.0,GPS,2.5,HVIDE SANDE,,AIS,12.0,2.0,2.0,2.0
24/05/2024 20:10:56,Class A,219421000,55.526615,7.643362,Under way using engine,0.0,0.1,261.1,289.0,Unknown,OZHA,VICTORY,Fishing,,4.0,14.0,GPS,2.5,HVIDE SANDE,,AIS,12.0,2.0,2.0,2.0
24/05/2024 20:11:17,Class A,219421000,55.526605,7.643335,Under way using engine,,0.1,260.4,296.0,Unknown,OZHA,VICTORY,Fishing,,4.0,14.0,GPS,2.5,HVIDE SANDE,,AIS,12.0,2.0,2.0,2.0
24/05/2024 20:11:28,Class A,219421000,55.526603,7.643323,Under way using engine,0.0,0.1,261.0,297.0,Unknown,OZHA,VICTORY,Fishing,,4.0,14.0,GPS,2.5,HVIDE SANDE,,AIS,12.0,2.0,2.0,2.0
24/05/2024 20:11:38,Class A,219421000,55.526603,7.643315,Under way using engine,,0.0,263.0,299.0,Unknown,OZHA,VICTORY,Fishing,,4.0,14.0,GPS,2.5,HVIDE SANDE,,AIS,12.0,2.0,2.0,2.0
24/05/2024 20:11:48,Class A,219421000,55.526602,7.643312,Under way using engine,0.0,0.0,263.5,299.0,Unknown,OZHA,VICTORY,Fishing,,4.0,14.0,GPS,2.5,HVIDE SANDE,,AIS,12.0,2.0,2.0,2.0
24/05/2024 20:11:57,Class A,219421000,55.526602,7.64331,Under way using engine,,0.0,264.1,308.0,Unknown,OZHA,VICTORY,Fishing,,4.0,14.0,GPS,2.5,HVIDE SANDE,,AIS,12.0,2.0,2.0,2.0
24/05/2024 20:12:08,Class A,219421000,55.526602,7.643308,Under way using engine,,0.0,265.2,306.0,Unknown,OZHA,VICTORY,Fishing,,4.0,14.0,GPS,2.5,HVIDE SANDE,,AIS,12.0,2.0,2.0,2.0
24/05/2024 20:12:17,Class A,219421000,55.526602,7.643307,Under way using engine,0.0,0.0,265.6,302.0,Unknown,OZHA,VICTORY,Fishing,,4.0,14.0,GPS,2.5,HVIDE SANDE,,AIS,12.0,2.0,2.0,2.0
24/05/2024 20:12:26,Class A,219421000,55.526602,7.643307,Under way using engine,,0.0,266.1,305.0,Unknown,OZHA,VICTORY,Fishing,,4.0,14.0,GPS,2.5,HVIDE SANDE,,AIS,12.0,2.0,2.0,2.0
24/05/2024 20:12:34,Class A,219421000,55.526602,7.643307,Under way using engine,,0.0,266.1,305.0,Unknown,OZHA,VICTORY,Fishing,,4.0,14.0,GPS,2.5,HVIDE SANDE,,AIS,12.0,2.0,2.0,2.0
24/05/2024 20:12:38,Class A,219421000,55.526602,7.643307,Under way using engine,,0.0,265.5,301.0,Unknown,OZHA,VICTORY,Fishing,,4.0,14.0,GPS,2.5,HVIDE SANDE,,AIS,12.0,2.0,2.0,2.0
24/05/2024 20:12:48,Class A,219421000,55.526602,7.643307,Under way using engine,,0.0,267.2,288.0,Unknown,OZHA,VICTORY,Fishing,,4.0,14.0,GPS,2.5,HVIDE SANDE,,AIS,12.0,2.0,2.0,2.0
24/05/2024 20:12:57,Class A,219421000,55.526602,7.643305,Under way using engine,,0.0,266.1,282.0,Unknown,OZHA,VICTORY,Fishing,,4.0,14.0,GPS,2.5,HVIDE SANDE,,AIS,12.0,2.0,2.0,2.0
24/05/2024 20:13:08,Class A,219421000,55.5266,7.643307,Under way using engine,0.0,0.0,263.9,281.0,Unknown,OZHA,VICTORY,Fishing,,4.0,14.0,GPS,2.5,HVIDE SANDE,,AIS,12.0,2.0,2.0,2.0
24/05/2024 20:13:17,Class A,219421000,55.526587,7.643323,Under way using engine,,0.2,258.4,291.0,Unknown,OZHA,VICTORY,Fishing,,4.0,14.0,GPS,2.5,HVIDE SANDE,,AIS,12.0,2.0,2.0,2.0
24/05/2024 20:13:26,Class A,219421000,55.526573,7.643335,Under way using engine,,0.3,254.4,297.0,Unknown,OZHA,VICTORY,Fishing,,4.0,14.0,GPS,2.5,HVIDE SANDE,,AIS,12.0,2.0,2.0,2.0
24/05/2024 20:13:38,Class A,219421000,55.526552,7.643347,Under way using engine,,0.4,249.5,302.0,Unknown,OZHA,VICTORY,Fishing,,4.0,14.0,GPS,2.5,HVIDE SANDE,,AIS,12.0,2.0,2.0,2.0
24/05/2024 20:13:48,Class A,219421000,55.526528,7.643357,Under way using engine,,0.5,243.4,304.0,Unknown,OZHA,VICTORY,Fishing,,4.0,14.0,GPS,2.5,HVIDE SANDE,,AIS,12.0,2.0,2.0,2.0
24/05/2024 20:13:57,Class A,219421000,55.526513,7.64336,Under way using engine,0.0,0.5,238.8,305.0,Unknown,OZHA,VICTORY,Fishing,,4.0,14.0,GPS,2.5,HVIDE SANDE,,AIS,12.0,2.0,2.0,2.0
24/05/2024 20:14:07,Class A,219421000,55.526505,7.643362,Under way using engine,,0.5,235.8,301.0,Unknown,OZHA,VICTORY,Fishing,,4.0,14.0,GPS,2.5,HVIDE SANDE,,AIS,12.0,2.0,2.0,2.0
24/05/2024 20:14:17,Class A,219421000,55.526497,7.643363,Under way using engine,,0.5,232.8,301.0,Unknown,OZHA,VICTORY,Fishing,,4.0,14.0,GPS,2.5,HVIDE SANDE,,AIS,12.0,2.0,2.0,2.0
24/05/2024 20:14:26,Class A,219421000,55.52649,7.643363,Under way using engine,,0.4,230.2,314.0,Unknown,OZHA,VICTORY,Fishing,,4.0,14.0,GPS,2.5,HVIDE SANDE,,AIS,12.0,2.0,2.0,2.0
24/05/2024 20:14:37,Class A,219421000,55.526482,7.643362,Under way using engine,,0.4,229.2,328.0,Unknown,OZHA,VICTORY,Fishing,,4.0,14.0,GPS,2.5,HVIDE SANDE,,AIS,12.0,2.0,2.0,2.0
24/05/2024 20:14:40,Class A,219421000,55.526478,7.643362,Under way using engine,,0.3,228.8,332.0,Unknown,OZHA,VICTORY,Fishing,,4.0,14.0,GPS,2.5,HVIDE SANDE,,AIS,12.0,2.0,2.0,2.0
24/05/2024 20:14:43,Class A,219421000,55.526475,7.64336,Under way using engine,,0.3,228.5,335.0,Unknown,OZHA,VICTORY,Fishing,,4.0,14.0,GPS,2.5,HVIDE SANDE,,AIS,12.0,2.0,2.0,2.0
24/05/2024 20:14:48,Class A,219421000,55.526465,7.643352,Under way using engine,,0.4,227.9,338.0,Unknown,OZHA,VICTORY,Fishing,,4.0,14.0,GPS,2.5,HVIDE SANDE,,AIS,12.0,2.0,2.0,2.0
24/05/2024 20:14:51,Class A,219421000,55.526458,7.64335,Under way using engine,,0.4,226.8,340.0,Unknown,OZHA,VICTORY,Fishing,,4.0,14.0,GPS,2.5,HVIDE SANDE,,AIS,12.0,2.0,2.0,2.0
24/05/2024 20:14:53,Class A,219421000,55.526455,7.643348,Under way using engine,,0.4,226.3,341.0,Unknown,OZHA,VICTORY,Fishing,,4.0,14.0,GPS,2.5,HVIDE SANDE,,AIS,12.0,2.0,2.0,2.0
24/05/2024 20:14:57,Class A,219421000,55.526433,7.64334,Under way using engine,,0.4,225.2,343.0,Unknown,OZHA,VICTORY,Fishing,,4.0,14.0,GPS,2.5,HVIDE SANDE,,AIS,12.0,2.0,2.0,2.0
24/05/2024 20:15:01,Class A,219421000,55.526415,7.643335,Under way using engine,,0.5,224.4,346.0,Unknown,OZHA,VICTORY,Fishing,,4.0,14.0,GPS,2.5,HVIDE SANDE,,AIS,12.0,2.0,2.0,2.0
24/05/2024 20:15:04,Class A,219421000,55.526405,7.64333,Under way using engine,,0.5,224.1,347.0,Unknown,OZHA,VICTORY,Fishing,,4.0,14.0,GPS,2.5,HVIDE SANDE,,AIS,12.0,2.0,2.0,2.0
24/05/2024 20:15:13,Class A,219421000,55.52635,7.643315,Under way using engine,0.0,0.5,222.5,350.0,Unknown,OZHA,VICTORY,Fishing,,4.0,14.0,GPS,2.5,HVIDE SANDE,,AIS,12.0,2.0,2.0,2.0
24/05/2024 20:15:17,Class A,219421000,55.526332,7.643307,Under way using engine,0.0,0.5,221.8,350.0,Unknown,OZHA,VICTORY,Fishing,,4.0,14.0,GPS,2.5,HVIDE SANDE,,AIS,12.0,2.0,2.0,2.0
24/05/2024 20:15:19,Class A,219421000,55.526315,7.643305,Under way using engine,0.0,0.5,220.8,350.0,Unknown,OZHA,VICTORY,Fishing,,4.0,14.0,GPS,2.5,HVIDE SANDE,,AIS,12.0,2.0,2.0,2.0
24/05/2024 20:15:26,Class A,219421000,55.526267,7.643287,Under way using engine,0.0,0.6,219.2,349.0,Unknown,OZHA,VICTORY,Fishing,,4.0,14.0,GPS,2.5,HVIDE SANDE,,AIS,12.0,2.0,2.0,2.0
24/05/2024 20:15:37,Class A,219421000,55.526203,7.643268,Under way using engine,0.0,0.7,216.6,347.0,Unknown,OZHA,VICTORY,Fishing,,4.0,14.0,GPS,2.5,HVIDE SANDE,,AIS,12.0,2.0,2.0,2.0
24/05/2024 20:15:48,Class A,219421000,55.526147,7.643255,Under way using engine,,0.7,213.8,339.0,Unknown,OZHA,VICTORY,Fishing,,4.0,14.0,GPS,2.5,HVIDE SANDE,,AIS,12.0,2.0,2.0,2.0
24/05/2024 20:15:57,Class A,219421000,55.526092,7.64324,Under way using engine,,0.7,211.4,331.0,Unknown,OZHA,VICTORY,Fishing,,4.0,14.0,GPS,2.5,HVIDE SANDE,,AIS,12.0,2.0,2.0,2.0
24/05/2024 20:16:03,Class A,219421000,55.526072,7.643238,Under way using engine,,0.7,210.2,326.0,Unknown,OZHA,VICTORY,Fishing,,4.0,14.0,GPS,2.5,HVIDE SANDE,,AIS,12.0,2.0,2.0,2.0
24/05/2024 20:16:07,Class A,219421000,55.526055,7.643228,Under way using engine,,0.8,209.8,322.0,Unknown,OZHA,VICTORY,Fishing,,4.0,14.0,GPS,2.5,HVIDE SANDE,,AIS,12.0,2.0,2.0,2.0
24/05/2024 20:16:14,Class A,219421000,55.526033,7.643223,Under way using engine,,0.7,207.4,315.0,Unknown,OZHA,VICTORY,Fishing,,4.0,14.0,GPS,2.5,HVIDE SANDE,,AIS,12.0,2.0,2.0,2.0
24/05/2024 20:16:17,Class A,219421000,55.52602,7.643213,Under way using engine,,0.8,207.4,312.0,Unknown,OZHA,VICTORY,Fishing,,4.0,14.0,GPS,2.5,HVIDE SANDE,,AIS,12.0,2.0,2.0,2.0
24/05/2024 20:16:24,Class A,219421000,55.526007,7.643212,Under way using engine,,0.7,203.8,307.0,Unknown,OZHA,VICTORY,Fishing,,4.0,14.0,GPS,2.5,HVIDE SANDE,,AIS,12.0,2.0,2.0,2.0
24/05/2024 20:16:26,Class A,219421000,55.525988,7.643208,Under way using engine,,0.7,203.3,307.0,Unknown,OZHA,VICTORY,Fishing,,4.0,14.0,GPS,2.5,HVIDE SANDE,,AIS,12.0,2.0,2.0,2.0
24/05/2024 20:16:34,Class A,219421000,55.525957,7.643212,Under way using engine,,0.7,201.2,311.0,Unknown,OZHA,VICTORY,Fishing,,4.0,14.0,GPS,2.5,HVIDE SANDE,,AIS,12.0,2.0,2.0,2.0
24/05/2024 20:16:37,Class A,219421000,55.52594,7.643213,Under way using engine,,0.7,200.3,314.0,Unknown,OZHA,VICTORY,Fishing,,4.0,14.0,GPS,2.5,HVIDE SANDE,,AIS,12.0,2.0,2.0,2.0
24/05/2024 20:16:40,Class A,219421000,55.525925,7.643215,Under way using engine,,0.8,199.6,317.0,Unknown,OZHA,VICTORY,Fishing,,4.0,14.0,GPS,2.5,HVIDE SANDE,,AIS,12.0,2.0,2.0,2.0
24/05/2024 20:16:48,Class A,219421000,55.525892,7.643222,Under way using engine,0.0,0.8,196.5,319.0,Unknown,OZHA,VICTORY,Fishing,,4.0,14.0,GPS,2.5,HVIDE SANDE,,AIS,12.0,2.0,2.0,2.0
24/05/2024 20:16:50,Class A,219421000,55.52587,7.643217,Under way using engine,0.0,0.8,196.2,319.0,Unknown,OZHA,VICTORY,Fishing,,4.0,14.0,GPS,2.5,HVIDE SANDE,,AIS,12.0,2.0,2.0,2.0
24/05/2024 20:16:54,Class A,219421000,55.525855,7.643225,Under way using engine,0.0,0.8,194.4,319.0,Unknown,OZHA,VICTORY,Fishing,,4.0,14.0,GPS,2.5,HVIDE SANDE,,AIS,12.0,2.0,2.0,2.0
24/05/2024 20:16:57,Class A,219421000,55.525835,7.643223,Under way using engine,0.0,0.8,193.9,318.0,Unknown,OZHA,VICTORY,Fishing,,4.0,14.0,GPS,2.5,HVIDE SANDE,,AIS,12.0,2.0,2.0,2.0
24/05/2024 20:16:59,Class A,219421000,55.525823,7.64322,Under way using engine,0.0,0.9,194.0,318.0,Unknown,OZHA,VICTORY,Fishing,,4.0,14.0,GPS,2.5,HVIDE SANDE,,AIS,12.0,2.0,2.0,2.0
24/05/2024 20:17:07,Class A,219421000,55.525783,7.643217,Under way using engine,,0.9,192.3,315.0,Unknown,OZHA,VICTORY,Fishing,,4.0,14.0,GPS,2.5,HVIDE SANDE,,AIS,12.0,2.0,2.0,2.0
24/05/2024 20:17:17,Class A,219421000,55.52573,7.643223,Under way using engine,,0.9,190.5,311.0,Unknown,OZHA,VICTORY,Fishing,,4.0,14.0,GPS,2.5,HVIDE SANDE,,AIS,12.0,2.0,2.0,2.0
24/05/2024 20:17:26,Class A,219421000,55.52567,7.643223,Under way using engine,,0.9,189.2,307.0,Unknown,OZHA,VICTORY,Fishing,,4.0,14.0,GPS,2.5,HVIDE SANDE,,AIS,12.0,2.0,2.0,2.0
24/05/2024 20:17:33,Class A,219421000,55.52564,7.643227,Under way using engine,,0.9,188.4,303.0,Unknown,OZHA,VICTORY,Fishing,,4.0,14.0,GPS,2.5,HVIDE SANDE,,AIS,12.0,2.0,2.0,2.0
24/05/2024 20:17:37,Class A,219421000,55.525613,7.643228,Under way using engine,,1.0,188.0,301.0,Unknown,OZHA,VICTORY,Fishing,,4.0,14.0,GPS,2.5,HVIDE SANDE,,AIS,12.0,2.0,2.0,2.0
24/05/2024 20:17:44,Class A,219421000,55.525585,7.64323,Under way using engine,,1.0,187.1,298.0,Unknown,OZHA,VICTORY,Fishing,,4.0,14.0,GPS,2.5,HVIDE SANDE,,AIS,12.0,2.0,2.0,2.0
24/05/2024 20:17:48,Class A,219421000,55.525565,7.643232,Under way using engine,,1.0,186.9,296.0,Unknown,OZHA,VICTORY,Fishing,,4.0,14.0,GPS,2.5,HVIDE SANDE,,AIS,12.0,2.0,2.0,2.0
24/05/2024 20:17:53,Class A,219421000,55.525532,7.643232,Under way using engine,,1.0,186.4,294.0,Unknown,OZHA,VICTORY,Fishing,,4.0,14.0,GPS,2.5,HVIDE SANDE,,AIS,12.0,2.0,2.0,2.0
24/05/2024 20:17:57,Class A,219421000,55.52552,7.643233,Under way using engine,,1.0,186.0,293.0,Unknown,OZHA,VICTORY,Fishing,,4.0,14.0,GPS,2.5,HVIDE SANDE,,AIS,12.0,2.0,2.0,2.0
24/05/2024 20:18:01,Class A,219421000,55.525512,7.643235,Under way using engine,,0.9,185.7,291.0,Unknown,OZHA,VICTORY,Fishing,,4.0,14.0,GPS,2.5,HVIDE SANDE,,AIS,12.0,2.0,2.0,2.0
24/05/2024 20:18:04,Class A,219421000,55.525487,7.643233,Under way using engine,,1.0,185.6,291.0,Unknown,OZHA,VICTORY,Fishing,,4.0,14.0,GPS,2.5,HVIDE SANDE,,AIS,12.0,2.0,2.0,2.0
24/05/2024 20:18:07,Class A,219421000,55.525483,7.643235,Under way using engine,0.0,0.9,185.4,290.0,Unknown,OZHA,VICTORY,Fishing,,4.0,14.0,GPS,2.5,HVIDE SANDE,,AIS,12.0,2.0,2.0,2.0
24/05/2024 20:18:14,Class A,219421000,55.525452,7.643242,Under way using engine,,0.9,184.5,295.0,Unknown,OZHA,VICTORY,Fishing,,4.0,14.0,GPS,2.5,HVIDE SANDE,,AIS,12.0,2.0,2.0,2.0
24/05/2024 20:18:17,Class A,219421000,55.52544,7.643245,Under way using engine,,0.9,184.1,298.0,Unknown,OZHA,VICTORY,Fishing,,4.0,14.0,GPS,2.5,HVIDE SANDE,,AIS,12.0,2.0,2.0,2.0
24/05/2024 20:18:20,Class A,219421000,55.525422,7.643252,Under way using engine,,0.9,183.4,301.0,Unknown,OZHA,VICTORY,Fishing,,4.0,14.0,GPS,2.5,HVIDE SANDE,,AIS,12.0,2.0,2.0,2.0
24/05/2024 20:18:23,Class A,219421000,55.5254,7.643258,Under way using engine,,0.9,183.1,304.0,Unknown,OZHA,VICTORY,Fishing,,4.0,14.0,GPS,2.5,HVIDE SANDE,,AIS,12.0,2.0,2.0,2.0
24/05/2024 20:18:26,Class A,219421000,55.525393,7.643265,Under way using engine,,0.9,181.5,306.0,Unknown,OZHA,VICTORY,Fishing,,4.0,14.0,GPS,2.5,HVIDE SANDE,,AIS,12.0,2.0,2.0,2.0
24/05/2024 20:18:33,Class A,219421000,55.525347,7.643265,Under way using engine,,1.0,181.5,308.0,Unknown,OZHA,VICTORY,Fishing,,4.0,14.0,GPS,2.5,HVIDE SANDE,,AIS,12.0,2.0,2.0,2.0
24/05/2024 20:18:34,Class A,219421000,55.525347,7.643265,Under way using engine,,1.0,181.5,308.0,Unknown,OZHA,VICTORY,Fishing,,4.0,14.0,GPS,2.5,HVIDE SANDE,,AIS,12.0,2.0,2.0,2.0
24/05/2024 20:18:37,Class A,219421000,55.525327,7.643272,Under way using engine,,1.0,181.3,309.0,Unknown,OZHA,VICTORY,Fishing,,4.0,14.0,GPS,2.5,HVIDE SANDE,,AIS,12.0,2.0,2.0,2.0
24/05/2024 20:18:40,Class A,219421000,55.525313,7.64327,Under way using engine,,1.0,181.4,310.0,Unknown,OZHA,VICTORY,Fishing,,4.0,14.0,GPS,2.5,HVIDE SANDE,,AIS,12.0,2.0,2.0,2.0
24/05/2024 20:18:48,Class A,219421000,55.525262,7.643265,Under way using engine,0.0,1.0,180.7,311.0,Unknown,OZHA,VICTORY,Fishing,,4.0,14.0,GPS,2.5,HVIDE SANDE,,AIS,12.0,2.0,2.0,2.0
24/05/2024 20:18:50,Class A,219421000,55.525257,7.643267,Under way using engine,0.0,1.0,180.6,311.0,Unknown,OZHA,VICTORY,Fishing,,4.0,14.0,GPS,2.5,HVIDE SANDE,,AIS,12.0,2.0,2.0,2.0
24/05/2024 20:18:53,Class A,219421000,55.525233,7.64327,Under way using engine,0.0,1.0,180.3,310.0,Unknown,OZHA,VICTORY,Fishing,,4.0,14.0,GPS,2.5,HVIDE SANDE,,AIS,12.0,2.0,2.0,2.0
24/05/2024 20:18:57,Class A,219421000,55.525207,7.64327,Under way using engine,,1.0,180.3,309.0,Unknown,OZHA,VICTORY,Fishing,,4.0,14.0,GPS,2.5,HVIDE SANDE,,AIS,12.0,2.0,2.0,2.0
24/05/2024 20:19:17,Class A,219421000,55.525097,7.643283,Under way using engine,,1.1,179.4,298.0,Unknown,OZHA,VICTORY,Fishing,,4.0,14.0,GPS,2.5,HVIDE SANDE,,AIS,12.0,2.0,2.0,2.0
24/05/2024 20:19:23,Class A,219421000,55.52506,7.643285,Under way using engine,,1.1,179.4,294.0,Unknown,OZHA,VICTORY,Fishing,,4.0,14.0,GPS,2.5,HVIDE SANDE,,AIS,12.0,2.0,2.0,2.0
24/05/2024 20:19:26,Class A,219421000,55.525047,7.64329,Under way using engine,,1.1,179.1,293.0,Unknown,OZHA,VICTORY,Fishing,,4.0,14.0,GPS,2.5,HVIDE SANDE,,AIS,12.0,2.0,2.0,2.0
24/05/2024 20:19:37,Class A,219421000,55.524993,7.643283,Under way using engine,,1.1,178.8,290.0,Unknown,OZHA,VICTORY,Fishing,,4.0,14.0,GPS,2.5,HVIDE SANDE,,AIS,12.0,2.0,2.0,2.0
24/05/2024 20:19:43,Class A,219421000,55.52498,7.643287,Under way using engine,0.0,1.0,178.6,288.0,Unknown,OZHA,VICTORY,Fishing,,4.0,14.0,GPS,2.5,HVIDE SANDE,,AIS,12.0,2.0,2.0,2.0
24/05/2024 20:19:48,Class A,219421000,55.524968,7.64329,Under way using engine,0.0,1.0,178.3,288.0,Unknown,OZHA,VICTORY,Fishing,,4.0,14.0,GPS,2.5,HVIDE SANDE,,AIS,12.0,2.0,2.0,2.0
24/05/2024 20:19:49,Class A,219421000,55.524955,7.64329,Under way using engine,0.0,1.0,178.5,288.0,Unknown,OZHA,VICTORY,Fishing,,4.0,14.0,GPS,2.5,HVIDE SANDE,,AIS,12.0,2.0,2.0,2.0
24/05/2024 20:19:54,Class A,219421000,55.524943,7.64329,Under way using engine,,1.0,178.3,290.0,Unknown,OZHA,VICTORY,Fishing,,4.0,14.0,GPS,2.5,HVIDE SANDE,,AIS,12.0,2.0,2.0,2.0
24/05/2024 20:19:57,Class A,219421000,55.524928,7.643293,Under way using engine,,1.0,178.1,292.0,Unknown,OZHA,VICTORY,Fishing,,4.0,14.0,GPS,2.5,HVIDE SANDE,,AIS,12.0,2.0,2.0,2.0
24/05/2024 20:20:03,Class A,219421000,55.524898,7.643298,Under way using engine,,1.0,177.9,298.0,Unknown,OZHA,VICTORY,Fishing,,4.0,14.0,GPS,2.5,HVIDE SANDE,,AIS,12.0,2.0,2.0,2.0
24/05/2024 20:20:10,Class A,219421000,55.524868,7.643305,Under way using engine,,1.0,177.0,305.0,Unknown,OZHA,VICTORY,Fishing,,4.0,14.0,GPS,2.5,HVIDE SANDE,,AIS,12.0,2.0,2.0,2.0
24/05/2024 20:20:15,Class A,219421000,55.524848,7.643312,Under way using engine,,0.9,176.4,309.0,Unknown,OZHA,VICTORY,Fishing,,4.0,14.0,GPS,2.5,HVIDE SANDE,,AIS,12.0,2.0,2.0,2.0
