# Timestamp,Type of mobile,MMSI,Latitude,Longitude,Navigational status,ROT,SOG,COG,Heading,IMO,Callsign,Name,Ship type,Cargo type,Width,Length,Type of position fixing device,Draught,Destination,ETA,Data source type,A,B,C,D
26/11/2024 00:00:37,Class A,219029348,55.72618,12.587732,Moored,,0.0,,,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
26/11/2024 11:06:37,Class A,219029348,55.726197,12.587788,Moored,,0.0,,,Unknown,OZBF,OUR CHOICE,Pleasure,,6.0,23.0,Internal,2.1,TUBORG HAVN,09/10/2025 14:00:00,AIS,11.0,12.0,2.0,4.0
26/11/2024 11:06:43,Class A,219029348,55.726197,12.587788,Moored,,0.0,,,Unknown,OZBF,OUR CHOICE,Pleasure,,6.0,23.0,Internal,2.1,TUBORG HAVN,09/10/2025 14:00:00,AIS,11.0,12.0,2.0,4.0
26/11/2024 11:09:36,Class A,219029348,55.726193,12.58779,Moored,,0.0,,,Unknown,OZBF,OUR CHOICE,Pleasure,,6.0,23.0,Internal,2.1,TUBORG HAVN,09/10/2025 14:00:00,AIS,11.0,12.0,2.0,4.0
26/11/2024 11:12:36,Class A,219029348,55.726182,12.587775,Moored,,0.0,,,Unknown,OZBF,OUR CHOICE,Pleasure,,6.0,23.0,Internal,2.1,TUBORG HAVN,09/10/2025 14:00:00,AIS,11.0,12.0,2.0,4.0
26/11/2024 11:12:43,Class A,219029348,55.726182,12.587775,Moored,,0.0,,,Unknown,OZBF,OUR CHOICE,Pleasure,,6.0,23.0,Internal,2.1,TUBORG HAVN,09/10/2025 14:00:00,AIS,11.0,12.0,2.0,4.0
26/11/2024 11:15:35,Class A,219029348,55.726185,12.587792,Moored,,0.0,,,Unknown,OZBF,OUR CHOICE,Pleasure,,6.0,23.0,Internal,2.1,TUBORG HAVN,09/10/2025 14:00:00,AIS,11.0,12.0,2.0,4.0
26/11/2024 11:18:34,Class A,219029348,55.726195,12.587803,Moored,,0.1,,,Unknown,OZBF,OUR CHOICE,Pleasure,,6.0,23.0,Internal,2.1,TUBORG HAVN,09/10/2025 14:00:00,AIS,11.0,12.0,2.0,4.0
26/11/2024 11:18:43,Class A,219029348,55.726195,12.587803,Moored,,0.1,,,Unknown,OZBF,OUR CHOICE,Pleasure,,6.0,23.0,Internal,2.1,TUBORG HAVN,09/10/2025 14:00:00,AIS,11.0,12.0,2.0,4.0
26/11/2024 11:21:35,Class A,219029348,55.726197,12.587798,Moored,,0.0,,,Unknown,OZBF,OUR CHOICE,Pleasure,,6.0,23.0,Internal,2.1,TUBORG HAVN,09/10/2025 14:00:00,AIS,11.0,12.0,2.0,4.0
26/11/2024 11:24:36,Class A,219029348,55.726188,12.587808,Moored,,0.0,,,Unknown,OZBF,OUR CHOICE,Pleasure,,6.0,23.0,Internal,2.1,TUBORG HAVN,09/10/2025 14:00:00,AIS,11.0,12.0,2.0,4.0
26/11/2024 11:24:43,Class A,219029348,55.726188,12.587808,Moored,,0.0,,,Unknown,OZBF,OUR CHOICE,Pleasure,,6.0,23.0,Internal,2.1,TUBORG HAVN,09/10/2025 14:00:00,AIS,11.0,12.0,2.0,4.0
26/11/2024 11:27:34,Class A,219029348,55.726185,12.58781,Moored,,0.0,,,Unknown,OZBF,OUR CHOICE,Pleasure,,6.0,23.0,Internal,2.1,TUBORG HAVN,09/10/2025 14:00:00,AIS,11.0,12.0,2.0,4.0
26/11/2024 11:30:36,Class A,219029348,55.726175,12.587812,Moored,,0.0,,,Unknown,OZBF,OUR CHOICE,Pleasure,,6.0,23.0,Internal,2.1,TUBORG HAVN,09/10/2025 14:00:00,AIS,11.0,12.0,2.0,4.0
26/11/2024 11:30:42,Class A,219029348,55.726175,12.587812,Moored,,0.0,,,Unknown,OZBF,OUR CHOICE,Pleasure,,6.0,23.0,Internal,2.1,TUBORG HAVN,09/10/2025 14:00:00,AIS,11.0,12.0,2.0,4.0
26/11/2024 11:33:36,Class A,219029348,55.726175,12.587787,Moored,,0.1,,,Unknown,OZBF,OUR CHOICE,Pleasure,,6.0,23.0,Internal,2.1,TUBORG HAVN,09/10/2025 14:00:00,AIS,11.0,12.0,2.0,4.0
26/11/2024 11:36:35,Class A,219029348,55.726178,12.587798,Moored,,0.0,,,Unknown,OZBF,OUR CHOICE,Pleasure,,6.0,23.0,Internal,2.1,TUBORG HAVN,09/10/2025 14:00:00,AIS,11.0,12.0,2.0,4.0
26/11/2024 11:39:36,Class A,219029348,55.72617,12.587783,Moored,,0.0,,,Unknown,OZBF,OUR CHOICE,Pleasure,,6.0,23.0,Internal,2.1,TUBORG HAVN,09/10/2025 14:00:00,AIS,11.0,12.0,2.0,4.0
26/11/2024 11:42:37,Class A,219029348,55.726175,12.58779,Moored,,0.0,,,Unknown,OZBF,OUR CHOICE,Pleasure,,6.0,23.0,Internal,2.1,TUBORG HAVN,09/10/2025 14:00:00,AIS,11.0,12.0,2.0,4.0
26/11/2024 11:42:42,Class A,219029348,55.726175,12.58779,Moored,,0.0,,,Unknown,OZBF,OUR CHOICE,Pleasure,,6.0,23.0,Internal,2.1,TUBORG HAVN,09/10/2025 14:00:00,AIS,11.0,12.0,2.0,4.0
26/11/2024 11:45:34,Class A,219029348,55.72618,12.587782,Moored,,0.0,,,Unknown,OZBF,OUR CHOICE,Pleasure,,6.0,23.0,Internal,2.1,TUBORG HAVN,09/10/2025 14:00:00,AIS,11.0,12.0,2.0,4.0
26/11/2024 11:48:36,Class A,219029348,55.726173,12.587795,Moored,,0.0,,,Unknown,OZBF,OUR CHOICE,Pleasure,,6.0,23.0,Internal,2.1,TUBORG HAVN,09/10/2025 14:00:00,AIS,11.0,12.0,2.0,4.0
26/11/2024 11:48:43,Class A,219029348,55.726173,12.587795,Moored,,0.0,,,Unknown,OZBF,OUR CHOICE,Pleasure,,6.0,23.0,Internal,2.1,TUBORG HAVN,09/10/2025 14:00:00,AIS,11.0,12.0,2.0,4.0
26/11/2024 11:51:36,Class A,219029348,55.726168,12.587773,Moored,,0.0,,,Unknown,OZBF,OUR CHOICE,Pleasure,,6.0,23.0,Internal,2.1,TUBORG HAVN,09/10/2025 14:00:00,AIS,11.0,12.0,2.0,4.0
26/11/2024 11:54:37,Class A,219029348,55.726168,12.587772,Moored,,0.0,,,Unknown,OZBF,OUR CHOICE,Pleasure,,6.0,23.0,Internal,2.1,TUBORG HAVN,09/10/2025 14:00:00,AIS,11.0,12.0,2.0,4.0
26/11/2024 11:54:42,Class A,219029348,55.726168,12.587772,Moored,,0.0,,,Unknown,OZBF,OUR CHOICE,Pleasure,,6.0,23.0,Internal,2.1,TUBORG HAVN,09/10/2025 14:00:00,AIS,11.0,12.0,2.0,4.0
26/11/2024 11:57:36,Class A,219029348,55.72617,12.587775,Moored,,0.1,,,Unknown,OZBF,OUR CHOICE,Pleasure,,6.0,23.0,Internal,2.1,TUBORG HAVN,09/10/2025 14:00:00,AIS,11.0,12.0,2.0,4.0
26/11/2024 12:00:36,Class A,219029348,55.72617,12.58778,Moored,,0.0,,,Unknown,OZBF,OUR CHOICE,Pleasure,,6.0,23.0,Internal,2.1,TUBORG HAVN,09/10/2025 14:00:00,AIS,11.0,12.0,2.0,4.0
26/11/2024 12:00:42,Class A,219029348,55.72617,12.58778,Moored,,0.0,,,Unknown,OZBF,OUR CHOICE,Pleasure,,6.0,23.0,Internal,2.1,TUBORG HAVN,09/10/2025 14:00:00,AIS,11.0,12.0,2.0,4.0
26/11/2024 12:03:35,Class A,219029348,55.726163,12.587758,Moored,,0.0,,,Unknown,OZBF,OUR CHOICE,Pleasure,,6.0,23.0,Internal,2.1,TUBORG HAVN,09/10/2025 14:00:00,AIS,11.0,12.0,2.0,4.0
26/11/2024 12:06:35,Class A,219029348,55.726162,12.587757,Moored,,0.0,,,Unknown,OZBF,OUR CHOICE,Pleasure,,6.0,23.0,Internal,2.1,TUBORG HAVN,09/10/2025 14:00:00,AIS,11.0,12.0,2.0,4.0
26/11/2024 12:06:42,Class A,219029348,55.726162,12.587757,Moored,,0.0,,,Unknown,OZBF,OUR CHOICE,Pleasure,,6.0,23.0,Internal,2.1,TUBORG HAVN,09/10/2025 14:00:00,AIS,11.0,12.0,2.0,4.0
26/11/2024 12:09:37,Class A,219029348,55.726168,12.587747,Moored,,0.0,,,Unknown,OZBF,OUR CHOICE,Pleasure,,6.0,23.0,Internal,2.1,TUBORG HAVN,09/10/2025 14:00:00,AIS,11.0,12.0,2.0,4.0
26/11/2024 12:12:43,Class A,219029348,55.726168,12.587747,Moored,,0.0,,,Unknown,OZBF,OUR CHOICE,Pleasure,,6.0,23.0,Internal,2.1,TUBORG HAVN,09/10/2025 14:00:00,AIS,11.0,12.0,2.0,4.0
26/11/2024 12:15:36,Class A,219029348,55.726175,12.587763,Moored,,0.0,,,Unknown,OZBF,OUR CHOICE,Pleasure,,6.0,23.0,Internal,2.1,TUBORG HAVN,09/10/2025 14:00:00,AIS,11.0,12.0,2.0,4.0
26/11/2024 12:18:36,Class A,219029348,55.726173,12.587775,Moored,,0.0,,,Unknown,OZBF,OUR CHOICE,Pleasure,,6.0,23.0,Internal,2.1,TUBORG HAVN,09/10/2025 14:00:00,AIS,11.0,12.0,2.0,4.0
26/11/2024 12:18:43,Class A,219029348,55.726173,12.587775,Moored,,0.0,,,Unknown,OZBF,OUR CHOICE,Pleasure,,6.0,23.0,Internal,2.1,TUBORG HAVN,09/10/2025 14:00:00,AIS,11.0,12.0,2.0,4.0
26/11/2024 12:21:35,Class A,219029348,55.726167,12.587777,Moored,,0.0,,,Unknown,OZBF,OUR CHOICE,Pleasure,,6.0,23.0,Internal,2.1,TUBORG HAVN,09/10/2025 14:00:00,AIS,11.0,12.0,2.0,4.0
26/11/2024 12:24:34,Class A,219029348,55.72617,12.587768,Moored,,0.0,,,Unknown,OZBF,OUR CHOICE,Pleasure,,6.0,23.0,Internal,2.1,TUBORG HAVN,09/10/2025 14:00:00,AIS,11.0,12.0,2.0,4.0
26/11/2024 12:24:42,Class A,219029348,55.72617,12.587768,Moored,,0.0,,,Unknown,OZBF,OUR CHOICE,Pleasure,,6.0,23.0,Internal,2.1,TUBORG HAVN,09/10/2025 14:00:00,AIS,11.0,12.0,2.0,4.0
26/11/2024 12:27:36,Class A,219029348,55.726167,12.58776,Moored,,0.1,,,Unknown,OZBF,OUR CHOICE,Pleasure,,6.0,23.0,Internal,2.1,TUBORG HAVN,09/10/2025 14:00:00,AIS,11.0,12.0,2.0,4.0
26/11/2024 12:30:35,Class A,219029348,55.726163,12.587767,Moored,,0.0,,,Unknown,OZBF,OUR CHOICE,Pleasure,,6.0,23.0,Internal,2.1,TUBORG HAVN,09/10/2025 14:00:00,AIS,11.0,12.0,2.0,4.0
26/11/2024 12:30:43,Class A,219029348,55.726163,12.587767,Moored,,0.0,,,Unknown,OZBF,OUR CHOICE,Pleasure,,6.0,23.0,Internal,2.1,TUBORG HAVN,09/10/2025 14:00:00,AIS,11.0,12.0,2.0,4.0
26/11/2024 12:33:36,Class A,219029348,55.726173,12.5878,Moored,,0.1,,,Unknown,OZBF,OUR CHOICE,Pleasure,,6.0,23.0,Internal,2.1,TUBORG HAVN,09/10/2025 14:00:00,AIS,11.0,12.0,2.0,4.0
26/11/2024 12:36:33,Class A,219029348,55.72618,12.587805,Moored,,0.0,,,Unknown,OZBF,OUR CHOICE,Pleasure,,6.0,23.0,Internal,2.1,TUBORG HAVN,09/10/2025 14:00:00,AIS,11.0,12.0,2.0,4.0
26/11/2024 12:36:43,Class A,219029348,55.72618,12.587805,Moored,,0.0,,,Unknown,OZBF,OUR CHOICE,Pleasure,,6.0,23.0,Internal,2.1,TUBORG HAVN,09/10/2025 14:00:00,AIS,11.0,12.0,2.0,4.0
26/11/2024 12:39:34,Class A,219029348,55.726172,12.58779,Moored,,0.0,,,Unknown,OZBF,OUR CHOICE,Pleasure,,6.0,23.0,Internal,2.1,TUBORG HAVN,09/10/2025 14:00:00,AIS,11.0,12.0,2.0,4.0
26/11/2024 12:42:34,Class A,219029348,55.72617,12.587798,Moored,,0.0,,,Unknown,OZBF,OUR CHOICE,Pleasure,,6.0,23.0,Internal,2.1,TUBORG HAVN,09/10/2025 14:00:00,AIS,11.0,12.0,2.0,4.0
26/11/2024 12:42:42,Class A,219029348,55.72617,12.587798,Moored,,0.0,,,Unknown,OZBF,OUR CHOICE,Pleasure,,6.0,23.0,Internal,2.1,TUBORG HAVN,09/10/2025 14:00:00,AIS,11.0,12.0,2.0,4.0
26/11/2024 12:45:37,Class A,219029348,55.726182,12.587797,Moored,,0.1,,,Unknown,OZBF,OUR CHOICE,Pleasure,,6.0,23.0,Internal,2.1,TUBORG HAVN,09/10/2025 14:00:00,AIS,11.0,12.0,2.0,4.0
26/11/2024 12:48:37,Class A,219029348,55.72618,12.58779,Moored,,0.0,,,Unknown,OZBF,OUR CHOICE,Pleasure,,6.0,23.0,Internal,2.1,TUBORG HAVN,09/10/2025 14:00:00,AIS,11.0,12.0,2.0,4.0
26/11/2024 12:48:43,Class A,219029348,55.72618,12.58779,Moored,,0.0,,,Unknown,OZBF,OUR CHOICE,Pleasure,,6.0,23.0,Internal,2.1,TUBORG HAVN,09/10/2025 14:00:00,AIS,11.0,12.0,2.0,4.0
26/11/2024 12:51:36,Class A,219029348,55.726177,12.58779,Moored,,0.0,,,Unknown,OZBF,OUR CHOICE,Pleasure,,6.0,23.0,Internal,2.1,TUBORG HAVN,09/10/2025 14:00:00,AIS,11.0,12.0,2.0,4.0
26/11/2024 12:54:36,Class A,219029348,55.726175,12.587785,Moored,,0.0,,,Unknown,OZBF,OUR CHOICE,Pleasure,,6.0,23.0,Internal,2.1,TUBORG HAVN,09/10/2025 14:00:00,AIS,11.0,12.0,2.0,4.0
26/11/2024 12:54:43,Class A,219029348,55.726175,12.587785,Moored,,0.0,,,Unknown,OZBF,OUR CHOICE,Pleasure,,6.0,23.0,Internal,2.1,TUBORG HAVN,09/10/2025 14:00:00,AIS,11.0,12.0,2.0,4.0
26/11/2024 12:57:33,Class A,219029348,55.726183,12.587792,Moored,,0.0,,,Unknown,OZBF,OUR CHOICE,Pleasure,,6.0,23.0,Internal,2.1,TUBORG HAVN,09/10/2025 14:00:00,AIS,11.0,12.0,2.0,4.0
26/11/2024 13:00:33,Class A,219029348,55.726192,12.5878,Moored,,0.0,,,Unknown,OZBF,OUR CHOICE,Pleasure,,6.0,23.0,Internal,2.1,TUBORG HAVN,09/10/2025 14:00:00,AIS,11.0,12.0,2.0,4.0
26/11/2024 13:00:43,Class A,219029348,55.726192,12.5878,Moored,,0.0,,,Unknown,OZBF,OUR CHOICE,Pleasure,,6.0,23.0,Internal,2.1,TUBORG HAVN,09/10/2025 14:00:00,AIS,11.0,12.0,2.0,4.0
26/11/2024 13:03:36,Class A,219029348,55.726178,12.58779,Moored,,0.0,,,Unknown,OZBF,OUR CHOICE,Pleasure,,6.0,23.0,Internal,2.1,TUBORG HAVN,09/10/2025 14:00:00,AIS,11.0,12.0,2.0,4.0
26/11/2024 13:06:36,Class A,219029348,55.726177,12.587793,Moored,,0.0,,,Unknown,OZBF,OUR CHOICE,Pleasure,,6.0,23.0,Internal,2.1,TUBORG HAVN,09/10/2025 14:00:00,AIS,11.0,12.0,2.0,4.0
26/11/2024 13:06:42,Class A,219029348,55.726177,12.587793,Moored,,0.0,,,Unknown,OZBF,OUR CHOICE,Pleasure,,6.0,23.0,Internal,2.1,TUBORG HAVN,09/10/2025 14:00:00,AIS,11.0,12.0,2.0,4.0
26/11/2024 13:09:36,Class A,219029348,55.726175,12.587805,Moored,,0.0,,,Unknown,OZBF,OUR CHOICE,Pleasure,,6.0,23.0,Internal,2.1,TUBORG HAVN,09/10/2025 14:00:00,AIS,11.0,12.0,2.0,4.0
26/11/2024 13:12:34,Class A,219029348,55.726178,12.5878,Moored,,0.0,,,Unknown,OZBF,OUR CHOICE,Pleasure,,6.0,23.0,Internal,2.1,TUBORG HAVN,09/10/2025 14:00:00,AIS,11.0,12.0,2.0,4.0
26/11/2024 13:12:43,Class A,219029348,55.726178,12.5878,Moored,,0.0,,,Unknown,OZBF,OUR CHOICE,Pleasure,,6.0,23.0,Internal,2.1,TUBORG HAVN,09/10/2025 14:00:00,AIS,11.0,12.0,2.0,4.0
26/11/2024 13:15:34,Class A,219029348,55.726175,12.58779,Moored,,0.0,,,Unknown,OZBF,OUR CHOICE,Pleasure,,6.0,23.0,Internal,2.1,TUBORG HAVN,09/10/2025 14:00:00,AIS,11.0,12.0,2.0,4.0
26/11/2024 13:18:36,Class A,219029348,55.726178,12.58777,Moored,,0.0,,,Unknown,OZBF,OUR CHOICE,Pleasure,,6.0,23.0,Internal,2.1,TUBORG HAVN,09/10/2025 14:00:00,AIS,11.0,12.0,2.0,4.0
26/11/2024 13:18:43,Class A,219029348,55.726178,12.58777,Moored,,0.0,,,Unknown,OZBF,OUR CHOICE,Pleasure,,6.0,23.0,Internal,2.1,TUBORG HAVN,09/10/2025 14:00:00,AIS,11.0,12.0,2.0,4.0
26/11/2024 13:21:36,Class A,219029348,55.72618,12.587785,Moored,,0.0,,,Unknown,OZBF,OUR CHOICE,Pleasure,,6.0,23.0,Internal,2.1,TUBORG HAVN,09/10/2025 14:00:00,AIS,11.0,12.0,2.0,4.0
26/11/2024 13:24:35,Class A,219029348,55.726183,12.587812,Moored,,0.0,,,Unknown,OZBF,OUR CHOICE,Pleasure,,6.0,23.0,Internal,2.1,TUBORG HAVN,09/10/2025 14:00:00,AIS,11.0,12.0,2.0,4.0
26/11/2024 13:24:42,Class A,219029348,55.726183,12.587812,Moored,,0.0,,,Unknown,OZBF,OUR CHOICE,Pleasure,,6.0,23.0,Internal,2.1,TUBORG HAVN,09/10/2025 14:00:00,AIS,11.0,12.0,2.0,4.0
26/11/2024 13:27:35,Class A,219029348,55.726178,12.587807,Moored,,0.0,,,Unknown,OZBF,OUR CHOICE,Pleasure,,6.0,23.0,Internal,2.1,TUBORG HAVN,09/10/2025 14:00:00,AIS,11.0,12.0,2.0,4.0
26/11/2024 13:30:36,Class A,219029348,55.726182,12.587813,Moored,,0.0,,,Unknown,OZBF,OUR CHOICE,Pleasure,,6.0,23.0,Internal,2.1,TUBORG HAVN,09/10/2025 14:00:00,AIS,11.0,12.0,2.0,4.0
26/11/2024 13:30:43,Class A,219029348,55.726182,12.587813,Moored,,0.0,,,Unknown,OZBF,OUR CHOICE,Pleasure,,6.0,23.0,Internal,2.1,TUBORG HAVN,09/10/2025 14:00:00,AIS,11.0,12.0,2.0,4.0
26/11/2024 13:33:34,Class A,219029348,55.726177,12.587812,Moored,,0.0,,,Unknown,OZBF,OUR CHOICE,Pleasure,,6.0,23.0,Internal,2.1,TUBORG HAVN,09/10/2025 14:00:00,AIS,11.0,12.0,2.0,4.0
26/11/2024 13:36:34,Class A,219029348,55.726185,12.58783,Moored,,0.0,,,Unknown,OZBF,OUR CHOICE,Pleasure,,6.0,23.0,Internal,2.1,TUBORG HAVN,09/10/2025 14:00:00,AIS,11.0,12.0,2.0,4.0
26/11/2024 13:36:43,Class A,219029348,55.726185,12.58783,Moored,,0.0,,,Unknown,OZBF,OUR CHOICE,Pleasure,,6.0,23.0,Internal,2.1,TUBORG HAVN,09/10/2025 14:00:00,AIS,11.0,12.0,2.0,4.0
26/11/2024 13:39:37,Class A,219029348,55.726188,12.58783,Moored,,0.0,,,Unknown,OZBF,OUR CHOICE,Pleasure,,6.0,23.0,Internal,2.1,TUBORG HAVN,09/10/2025 14:00:00,AIS,11.0,12.0,2.0,4.0
26/11/2024 13:42:37,Class A,219029348,55.726182,12.587833,Moored,,0.1,,,Unknown,OZBF,OUR CHOICE,Pleasure,,6.0,23.0,Internal,2.1,TUBORG HAVN,09/10/2025 14:00:00,AIS,11.0,12.0,2.0,4.0
26/11/2024 13:42:42,Class A,219029348,55.726182,12.587833,Moored,,0.1,,,Unknown,OZBF,OUR CHOICE,Pleasure,,6.0,23.0,Internal,2.1,TUBORG HAVN,09/10/2025 14:00:00,AIS,11.0,12.0,2.0,4.0
26/11/2024 13:45:35,Class A,219029348,55.726177,12.587828,Moored,,0.0,,,Unknown,OZBF,OUR CHOICE,Pleasure,,6.0,23.0,Internal,2.1,TUBORG HAVN,09/10/2025 14:00:00,AIS,11.0,12.0,2.0,4.0
26/11/2024 13:48:35,Class A,219029348,55.72617,12.587813,Moored,,0.0,,,Unknown,OZBF,OUR CHOICE,Pleasure,,6.0,23.0,Internal,2.1,TUBORG HAVN,09/10/2025 14:00:00,AIS,11.0,12.0,2.0,4.0
26/11/2024 13:48:43,Class A,219029348,55.72617,12.587813,Moored,,0.0,,,Unknown,OZBF,OUR CHOICE,Pleasure,,6.0,23.0,Internal,2.1,TUBORG HAVN,09/10/2025 14:00:00,AIS,11.0,12.0,2.0,4.0
26/11/2024 13:51:35,Class A,219029348,55.726167,12.587805,Moored,,0.0,,,Unknown,OZBF,OUR CHOICE,Pleasure,,6.0,23.0,Internal,2.1,TUBORG HAVN,09/10/2025 14:00:00,AIS,11.0,12.0,2.0,4.0
26/11/2024 13:54:35,Class A,219029348,55.726168,12.587815,Moored,,0.0,,,Unknown,OZBF,OUR CHOICE,Pleasure,,6.0,23.0,Internal,2.1,TUBORG HAVN,09/10/2025 14:00:00,AIS,11.0,12.0,2.0,4.0
26/11/2024 13:54:43,Class A,219029348,55.726168,12.587815,Moored,,0.0,,,Unknown,OZBF,OUR CHOICE,Pleasure,,6.0,23.0,Internal,2.1,TUBORG HAVN,09/10/2025 14:00:00,AIS,11.0,12.0,2.0,4.0
26/11/2024 14:00:33,Class A,219029348,55.726173,12.58781,Moored,,0.0,,,Unknown,OZBF,OUR CHOICE,Pleasure,,6.0,23.0,Internal,2.1,TUBORG HAVN,09/10/2025 14:00:00,AIS,11.0,12.0,2.0,4.0
26/11/2024 14:00:42,Class A,219029348,55.726173,12.58781,Moored,,0.0,,,Unknown,OZBF,OUR CHOICE,Pleasure,,6.0,23.0,Internal,2.1,TUBORG HAVN,09/10/2025 14:00:00,AIS,11.0,12.0,2.0,4.0
26/11/2024 14:03:34,Class A,219029348,55.72616,12.587802,Moored,,0.0,,,Unknown,OZBF,OUR CHOICE,Pleasure,,6.0,23.0,Internal,2.1,TUBORG HAVN,09/10/2025 14:00:00,AIS,11.0,12.0,2.0,4.0
26/11/2024 14:06:37,Class A,219029348,55.726158,12.587793,Moored,,0.0,,,Unknown,OZBF,OUR CHOICE,Pleasure,,6.0,23.0,Internal,2.1,TUBORG HAVN,09/10/2025 14:00:00,AIS,11.0,12.0,2.0,4.0
26/11/2024 14:06:42,Class A,219029348,55.726158,12.587793,Moored,,0.0,,,Unknown,OZBF,OUR CHOICE,Pleasure,,6.0,23.0,Internal,2.1,TUBORG HAVN,09/10/2025 14:00:00,AIS,11.0,12.0,2.0,4.0
26/11/2024 14:09:34,Class A,219029348,55.726148,12.587813,Moored,,0.0,,,Unknown,OZBF,OUR CHOICE,Pleasure,,6.0,23.0,Internal,2.1,TUBORG HAVN,09/10/2025 14:00:00,AIS,11.0,12.0,2.0,4.0
26/11/2024 14:12:36,Class A,219029348,55.726148,12.587823,Moored,,0.0,,,Unknown,OZBF,OUR CHOICE,Pleasure,,6.0,23.0,Internal,2.1,TUBORG HAVN,09/10/2025 14:00:00,AIS,11.0,12.0,2.0,4.0
26/11/2024 14:12:43,Class A,219029348,55.726148,12.587823,Moored,,0.0,,,Unknown,OZBF,OUR CHOICE,Pleasure,,6.0,23.0,Internal,2.1,TUBORG HAVN,09/10/2025 14:00:00,AIS,11.0,12.0,2.0,4.0
26/11/2024 14:15:35,Class A,219029348,55.726145,12.587803,Moored,,0.0,,,Unknown,OZBF,OUR CHOICE,Pleasure,,6.0,23.0,Internal,2.1,TUBORG HAVN,09/10/2025 14:00:00,AIS,11.0,12.0,2.0,4.0
26/11/2024 14:18:34,Class A,219029348,55.726157,12.587802,Moored,,0.0,,,Unknown,OZBF,OUR CHOICE,Pleasure,,6.0,23.0,Internal,2.1,TUBORG HAVN,09/10/2025 14:00:00,AIS,11.0,12.0,2.0,4.0
26/11/2024 14:18:43,Class A,219029348,55.726157,12.587802,Moored,,0.0,,,Unknown,OZBF,OUR CHOICE,Pleasure,,6.0,23.0,Internal,2.1,TUBORG HAVN,09/10/2025 14:00:00,AIS,11.0,12.0,2.0,4.0
26/11/2024 14:21:34,Class A,219029348,55.726153,12.587823,Moored,,0.0,,,Unknown,OZBF,OUR CHOICE,Pleasure,,6.0,23.0,Internal,2.1,TUBORG HAVN,09/10/2025 14:00:00,AIS,11.0,12.0,2.0,4.0
26/11/2024 14:24:34,Class A,219029348,55.726157,12.587813,Moored,,0.0,,,Unknown,OZBF,OUR CHOICE,Pleasure,,6.0,23.0,Internal,2.1,TUBORG HAVN,09/10/2025 14:00:00,AIS,11.0,12.0,2.0,4.0
26/11/2024 14:24:42,Class A,219029348,55.726157,12.587813,Moored,,0.0,,,Unknown,OZBF,OUR CHOICE,Pleasure,,6.0,23.0,Internal,2.1,TUBORG HAVN,09/10/2025 14:00:00,AIS,11.0,12.0,2.0,4.0
26/11/2024 14:27:35,Class A,219029348,55.726153,12.587817,Moored,,0.1,,,Unknown,OZBF,OUR CHOICE,Pleasure,,6.0,23.0,Internal,2.1,TUBORG HAVN,09/10/2025 14:00:00,AIS,11.0,12.0,2.0,4.0
26/11/2024 14:30:35,Class A,219029348,55.726143,12.587832,Moored,,0.0,,,Unknown,OZBF,OUR CHOICE,Pleasure,,6.0,23.0,Internal,2.1,TUBORG HAVN,09/10/2025 14:00:00,AIS,11.0,12.0,2.0,4.0
26/11/2024 14:30:43,Class A,219029348,55.726143,12.587832,Moored,,0.0,,,Unknown,OZBF,OUR CHOICE,Pleasure,,6.0,23.0,Internal,2.1,TUBORG HAVN,09/10/2025 14:00:00,AIS,11.0,12.0,2.0,4.0
26/11/2024 14:33:37,Class A,219029348,55.726148,12.587832,Moored,,0.0,,,Unknown,OZBF,OUR CHOICE,Pleasure,,6.0,23.0,Internal,2.1,TUBORG HAVN,09/10/2025 14:00:00,AIS,11.0,12.0,2.0,4.0
26/11/2024 14:36:34,Class A,219029348,55.726157,12.587815,Moored,,0.1,,,Unknown,OZBF,OUR CHOICE,Pleasure,,6.0,23.0,Internal,2.1,TUBORG HAVN,09/10/2025 14:00:00,AIS,11.0,12.0,2.0,4.0
26/11/2024 14:36:43,Class A,219029348,55.726157,12.587815,Moored,,0.1,,,Unknown,OZBF,OUR CHOICE,Pleasure,,6.0,23.0,Internal,2.1,TUBORG HAVN,09/10/2025 14:00:00,AIS,11.0,12.0,2.0,4.0
26/11/2024 14:39:37,Class A,219029348,55.726142,12.587825,Moored,,0.0,,,Unknown,OZBF,OUR CHOICE,Pleasure,,6.0,23.0,Internal,2.1,TUBORG HAVN,09/10/2025 14:00:00,AIS,11.0,12.0,2.0,4.0
26/11/2024 14:42:36,Class A,219029348,55.726178,12.587817,Moored,,0.0,,,Unknown,OZBF,OUR CHOICE,Pleasure,,6.0,23.0,Internal,2.1,TUBORG HAVN,09/10/2025 14:00:00,AIS,11.0,12.0,2.0,4.0
26/11/2024 14:42:43,Class A,219029348,55.726178,12.587817,Moored,,0.0,,,Unknown,OZBF,OUR CHOICE,Pleasure,,6.0,23.0,Internal,2.1,TUBORG HAVN,09/10/2025 14:00:00,AIS,11.0,12.0,2.0,4.0
26/11/2024 14:45:36,Class A,219029348,55.726187,12.587805,Moored,,0.0,,,Unknown,OZBF,OUR CHOICE,Pleasure,,6.0,23.0,Internal,2.1,TUBORG HAVN,09/10/2025 14:00:00,AIS,11.0,12.0,2.0,4.0
