# Timestamp,Type of mobile,MMSI,Latitude,Longitude,Navigational status,ROT,SOG,COG,Heading,IMO,Callsign,Name,Ship type,Cargo type,Width,Length,Type of position fixing device,Draught,Destination,ETA,Data source type,A,B,C,D
26/11/2024 00:01:01,Class A,219026558,57.428663,10.502942,At anchor,,0.0,182.1,,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
26/11/2024 11:37:08,Class A,219026558,57.428678,10.50298,At anchor,,0.0,224.5,,Unknown,XPH5259,M/S NORDLYS,Not party to conflict,,40.0,100.0,GPS,5.0,GAERUM,24/12/2024 18:35:00,AIS,20.0,80.0,20.0,20.0
26/11/2024 11:37:08,Class A,219026558,57.428678,10.50298,At anchor,,0.0,224.5,,Unknown,XPH5259,M/S NORDLYS,Not party to conflict,,40.0,100.0,GPS,5.0,GAERUM,24/12/2024 18:35:00,AIS,20.0,80.0,20.0,20.0
26/11/2024 11:43:22,Class A,219026558,57.428678,10.50298,At anchor,,0.0,224.5,,Unknown,XPH5259,M/S NORDLYS,Not party to conflict,,40.0,100.0,GPS,5.0,GAERUM,24/12/2024 18:35:00,AIS,20.0,80.0,20.0,20.0
26/11/2024 11:46:08,Class A,219026558,57.428653,10.50299,At anchor,,0.0,176.1,,Unknown,XPH5259,M/S NORDLYS,Not party to conflict,,40.0,100.0,GPS,5.0,GAERUM,24/12/2024 18:35:00,AIS,20.0,80.0,20.0,20.0
26/11/2024 11:46:08,Class A,219026558,57.428653,10.50299,At anchor,,0.0,176.1,,Unknown,XPH5259,M/S NORDLYS,Not party to conflict,,40.0,100.0,GPS,5.0,GAERUM,24/12/2024 18:35:00,AIS,20.0,80.0,20.0,20.0
26/11/2024 11:49:07,Class A,219026558,57.428648,10.502992,At anchor,,0.0,166.1,,Unknown,XPH5259,M/S NORDLYS,Not party to conflict,,40.0,100.0,GPS,5.0,GAERUM,24/12/2024 18:35:00,AIS,20.0,80.0,20.0,20.0
26/11/2024 11:49:22,Class A,219026558,57.428648,10.502992,At anchor,,0.0,166.1,,Unknown,XPH5259,M/S NORDLYS,Not party to conflict,,40.0,100.0,GPS,5.0,GAERUM,24/12/2024 18:35:00,AIS,20.0,80.0,20.0,20.0
26/11/2024 11:52:08,Class A,219026558,57.428627,10.502983,At anchor,,0.0,179.3,,Unknown,XPH5259,M/S NORDLYS,Not party to conflict,,40.0,100.0,GPS,5.0,GAERUM,24/12/2024 18:35:00,AIS,20.0,80.0,20.0,20.0
26/11/2024 11:52:08,Class A,219026558,57.428627,10.502983,At anchor,,0.0,179.3,,Unknown,XPH5259,M/S NORDLYS,Not party to conflict,,40.0,100.0,GPS,5.0,GAERUM,24/12/2024 18:35:00,AIS,20.0,80.0,20.0,20.0
26/11/2024 11:55:08,Class A,219026558,57.428618,10.502983,At anchor,,0.0,207.9,,Unknown,XPH5259,M/S NORDLYS,Not party to conflict,,40.0,100.0,GPS,5.0,GAERUM,24/12/2024 18:35:00,AIS,20.0,80.0,20.0,20.0
26/11/2024 11:55:22,Class A,219026558,57.428618,10.502983,At anchor,,0.0,207.9,,Unknown,XPH5259,M/S NORDLYS,Not party to conflict,,40.0,100.0,GPS,5.0,GAERUM,24/12/2024 18:35:00,AIS,20.0,80.0,20.0,20.0
26/11/2024 12:01:08,Class A,219026558,57.428628,10.502983,At anchor,,0.0,44.9,,Unknown,XPH5259,M/S NORDLYS,Not party to conflict,,40.0,100.0,GPS,5.0,GAERUM,24/12/2024 18:35:00,AIS,20.0,80.0,20.0,20.0
26/11/2024 12:01:22,Class A,219026558,57.428628,10.502983,At anchor,,0.0,44.9,,Unknown,XPH5259,M/S NORDLYS,Not party to conflict,,40.0,100.0,GPS,5.0,GAERUM,24/12/2024 18:35:00,AIS,20.0,80.0,20.0,20.0
26/11/2024 12:04:08,Class A,219026558,57.428627,10.50298,At anchor,,0.0,244.6,,Unknown,XPH5259,M/S NORDLYS,Not party to conflict,,40.0,100.0,GPS,5.0,GAERUM,24/12/2024 18:35:00,AIS,20.0,80.0,20.0,20.0
26/11/2024 12:07:08,Class A,219026558,57.428637,10.502983,At anchor,,0.0,195.0,,Unknown,XPH5259,M/S NORDLYS,Not party to conflict,,40.0,100.0,GPS,5.0,GAERUM,24/12/2024 18:35:00,AIS,20.0,80.0,20.0,20.0
26/11/2024 12:10:08,Class A,219026558,57.428615,10.502972,At anchor,,0.0,200.1,,Unknown,XPH5259,M/S NORDLYS,Not party to conflict,,40.0,100.0,GPS,5.0,GAERUM,24/12/2024 18:35:00,AIS,20.0,80.0,20.0,20.0
26/11/2024 12:10:08,Class A,219026558,57.428615,10.502972,At anchor,,0.0,200.1,,Unknown,XPH5259,M/S NORDLYS,Not party to conflict,,40.0,100.0,GPS,5.0,GAERUM,24/12/2024 18:35:00,AIS,20.0,80.0,20.0,20.0
26/11/2024 12:13:08,Class A,219026558,57.428617,10.502968,At anchor,,0.0,253.3,,Unknown,XPH5259,M/S NORDLYS,Not party to conflict,,40.0,100.0,GPS,5.0,GAERUM,24/12/2024 18:35:00,AIS,20.0,80.0,20.0,20.0
26/11/2024 12:16:08,Class A,219026558,57.428612,10.502963,At anchor,,0.0,308.0,,Unknown,XPH5259,M/S NORDLYS,Not party to conflict,,40.0,100.0,GPS,5.0,GAERUM,24/12/2024 18:35:00,AIS,20.0,80.0,20.0,20.0
26/11/2024 12:16:08,Class A,219026558,57.428612,10.502963,At anchor,,0.0,308.0,,Unknown,XPH5259,M/S NORDLYS,Not party to conflict,,40.0,100.0,GPS,5.0,GAERUM,24/12/2024 18:35:00,AIS,20.0,80.0,20.0,20.0
26/11/2024 12:19:08,Class A,219026558,57.428615,10.502958,At anchor,,0.0,292.3,,Unknown,XPH5259,M/S NORDLYS,Not party to conflict,,40.0,100.0,GPS,5.0,GAERUM,24/12/2024 18:35:00,AIS,20.0,80.0,20.0,20.0
26/11/2024 12:19:08,Class A,219026558,57.428615,10.502958,At anchor,,0.0,292.3,,Unknown,XPH5259,M/S NORDLYS,Not party to conflict,,40.0,100.0,GPS,5.0,GAERUM,24/12/2024 18:35:00,AIS,20.0,80.0,20.0,20.0
26/11/2024 12:19:22,Class A,219026558,57.428615,10.502958,At anchor,,0.0,292.3,,Unknown,XPH5259,M/S NORDLYS,Not party to conflict,,40.0,100.0,GPS,5.0,GAERUM,24/12/2024 18:35:00,AIS,20.0,80.0,20.0,20.0
26/11/2024 12:19:22,Class A,219026558,57.428615,10.502958,At anchor,,0.0,292.3,,Unknown,XPH5259,M/S NORDLYS,Not party to conflict,,40.0,100.0,GPS,5.0,GAERUM,24/12/2024 18:35:00,AIS,20.0,80.0,20.0,20.0
26/11/2024 12:25:08,Class A,219026558,57.428637,10.502977,At anchor,,0.0,62.2,,Unknown,XPH5259,M/S NORDLYS,Not party to conflict,,40.0,100.0,GPS,5.0,GAERUM,24/12/2024 18:35:00,AIS,20.0,80.0,20.0,20.0
26/11/2024 12:25:22,Class A,219026558,57.428637,10.502977,At anchor,,0.0,62.2,,Unknown,XPH5259,M/S NORDLYS,Not party to conflict,,40.0,100.0,GPS,5.0,GAERUM,24/12/2024 18:35:00,AIS,20.0,80.0,20.0,20.0
26/11/2024 12:28:08,Class A,219026558,57.428638,10.502982,At anchor,,0.0,167.0,,Unknown,XPH5259,M/S NORDLYS,Not party to conflict,,40.0,100.0,GPS,5.0,GAERUM,24/12/2024 18:35:00,AIS,20.0,80.0,20.0,20.0
26/11/2024 12:28:08,Class A,219026558,57.428638,10.502982,At anchor,,0.0,167.0,,Unknown,XPH5259,M/S NORDLYS,Not party to conflict,,40.0,100.0,GPS,5.0,GAERUM,24/12/2024 18:35:00,AIS,20.0,80.0,20.0,20.0
26/11/2024 12:31:08,Class A,219026558,57.428638,10.50298,At anchor,,0.0,199.9,,Unknown,XPH5259,M/S NORDLYS,Not party to conflict,,40.0,100.0,GPS,5.0,GAERUM,24/12/2024 18:35:00,AIS,20.0,80.0,20.0,20.0
26/11/2024 12:31:08,Class A,219026558,57.428638,10.50298,At anchor,,0.0,199.9,,Unknown,XPH5259,M/S NORDLYS,Not party to conflict,,40.0,100.0,GPS,5.0,GAERUM,24/12/2024 18:35:00,AIS,20.0,80.0,20.0,20.0
26/11/2024 12:31:22,Class A,219026558,57.428638,10.50298,At anchor,,0.0,199.9,,Unknown,XPH5259,M/S NORDLYS,Not party to conflict,,40.0,100.0,GPS,5.0,GAERUM,24/12/2024 18:35:00,AIS,20.0,80.0,20.0,20.0
26/11/2024 12:32:54,Class B,219026558,57.428638,10.50298,At anchor,,0.0,199.9,,Unknown,XPH5259,M/S NORDLYS,Not party to conflict,,40.0,100.0,GPS,5.0,GAERUM,24/12/2024 18:35:00,AIS,20.0,80.0,20.0,20.0
26/11/2024 12:34:08,Class A,219026558,57.428633,10.502975,At anchor,,0.0,214.8,,Unknown,XPH5259,M/S NORDLYS,Not party to conflict,,40.0,100.0,GPS,5.0,GAERUM,24/12/2024 18:35:00,AIS,20.0,80.0,20.0,20.0
26/11/2024 12:34:08,Class A,219026558,57.428633,10.502975,At anchor,,0.0,214.8,,Unknown,XPH5259,M/S NORDLYS,Not party to conflict,,40.0,100.0,GPS,5.0,GAERUM,24/12/2024 18:35:00,AIS,20.0,80.0,20.0,20.0
26/11/2024 12:43:22,Class A,219026558,57.428633,10.502975,At anchor,,0.0,214.8,,Unknown,XPH5259,M/S NORDLYS,Not party to conflict,,40.0,100.0,GPS,5.0,GAERUM,24/12/2024 18:35:00,AIS,20.0,80.0,20.0,20.0
26/11/2024 12:46:09,Class A,219026558,57.428622,10.502965,At anchor,,0.0,26.7,,Unknown,XPH5259,M/S NORDLYS,Not party to conflict,,40.0,100.0,GPS,5.0,GAERUM,24/12/2024 18:35:00,AIS,20.0,80.0,20.0,20.0
26/11/2024 12:49:09,Class A,219026558,57.428625,10.502965,At anchor,,0.0,106.4,,Unknown,XPH5259,M/S NORDLYS,Not party to conflict,,40.0,100.0,GPS,5.0,GAERUM,24/12/2024 18:35:00,AIS,20.0,80.0,20.0,20.0
26/11/2024 12:52:08,Class A,219026558,57.428623,10.502957,At anchor,,0.0,19.6,,Unknown,XPH5259,M/S NORDLYS,Not party to conflict,,40.0,100.0,GPS,5.0,GAERUM,24/12/2024 18:35:00,AIS,20.0,80.0,20.0,20.0
26/11/2024 12:55:08,Class A,219026558,57.428627,10.502963,At anchor,,0.0,204.7,,Unknown,XPH5259,M/S NORDLYS,Not party to conflict,,40.0,100.0,GPS,5.0,GAERUM,24/12/2024 18:35:00,AIS,20.0,80.0,20.0,20.0
26/11/2024 12:55:08,Class A,219026558,57.428627,10.502963,At anchor,,0.0,204.7,,Unknown,XPH5259,M/S NORDLYS,Not party to conflict,,40.0,100.0,GPS,5.0,GAERUM,24/12/2024 18:35:00,AIS,20.0,80.0,20.0,20.0
26/11/2024 12:55:22,Class A,219026558,57.428627,10.502963,At anchor,,0.0,204.7,,Unknown,XPH5259,M/S NORDLYS,Not party to conflict,,40.0,100.0,GPS,5.0,GAERUM,24/12/2024 18:35:00,AIS,20.0,80.0,20.0,20.0
26/11/2024 12:55:22,Class A,219026558,57.428627,10.502963,At anchor,,0.0,204.7,,Unknown,XPH5259,M/S NORDLYS,Not party to conflict,,40.0,100.0,GPS,5.0,GAERUM,24/12/2024 18:35:00,AIS,20.0,80.0,20.0,20.0
26/11/2024 12:58:09,Class A,219026558,57.428633,10.50296,At anchor,,0.0,3.8,,Unknown,XPH5259,M/S NORDLYS,Not party to conflict,,40.0,100.0,GPS,5.0,GAERUM,24/12/2024 18:35:00,AIS,20.0,80.0,20.0,20.0
26/11/2024 13:01:22,Class A,219026558,57.428633,10.50296,At anchor,,0.0,3.8,,Unknown,XPH5259,M/S NORDLYS,Not party to conflict,,40.0,100.0,GPS,5.0,GAERUM,24/12/2024 18:35:00,AIS,20.0,80.0,20.0,20.0
26/11/2024 13:04:08,Class A,219026558,57.428635,10.502952,At anchor,,0.0,185.7,,Unknown,XPH5259,M/S NORDLYS,Not party to conflict,,40.0,100.0,GPS,5.0,GAERUM,24/12/2024 18:35:00,AIS,20.0,80.0,20.0,20.0
26/11/2024 13:07:08,Class A,219026558,57.428635,10.502952,At anchor,,0.0,215.7,,Unknown,XPH5259,M/S NORDLYS,Not party to conflict,,40.0,100.0,GPS,5.0,GAERUM,24/12/2024 18:35:00,AIS,20.0,80.0,20.0,20.0
26/11/2024 13:10:08,Class A,219026558,57.428632,10.502953,At anchor,,0.0,130.2,,Unknown,XPH5259,M/S NORDLYS,Not party to conflict,,40.0,100.0,GPS,5.0,GAERUM,24/12/2024 18:35:00,AIS,20.0,80.0,20.0,20.0
26/11/2024 13:10:08,Class A,219026558,57.428632,10.502953,At anchor,,0.0,130.2,,Unknown,XPH5259,M/S NORDLYS,Not party to conflict,,40.0,100.0,GPS,5.0,GAERUM,24/12/2024 18:35:00,AIS,20.0,80.0,20.0,20.0
26/11/2024 13:13:09,Class A,219026558,57.428632,10.502952,At anchor,,0.0,261.9,,Unknown,XPH5259,M/S NORDLYS,Not party to conflict,,40.0,100.0,GPS,5.0,GAERUM,24/12/2024 18:35:00,AIS,20.0,80.0,20.0,20.0
26/11/2024 13:13:22,Class A,219026558,57.428632,10.502952,At anchor,,0.0,261.9,,Unknown,XPH5259,M/S NORDLYS,Not party to conflict,,40.0,100.0,GPS,5.0,GAERUM,24/12/2024 18:35:00,AIS,20.0,80.0,20.0,20.0
26/11/2024 13:16:08,Class A,219026558,57.428632,10.502958,At anchor,,0.0,114.7,,Unknown,XPH5259,M/S NORDLYS,Not party to conflict,,40.0,100.0,GPS,5.0,GAERUM,24/12/2024 18:35:00,AIS,20.0,80.0,20.0,20.0
26/11/2024 13:19:09,Class A,219026558,57.428633,10.502972,At anchor,,0.0,84.4,,Unknown,XPH5259,M/S NORDLYS,Not party to conflict,,40.0,100.0,GPS,5.0,GAERUM,24/12/2024 18:35:00,AIS,20.0,80.0,20.0,20.0
26/11/2024 13:19:23,Class A,219026558,57.428633,10.502972,At anchor,,0.0,84.4,,Unknown,XPH5259,M/S NORDLYS,Not party to conflict,,40.0,100.0,GPS,5.0,GAERUM,24/12/2024 18:35:00,AIS,20.0,80.0,20.0,20.0
26/11/2024 13:19:23,Class A,219026558,57.428633,10.502972,At anchor,,0.0,84.4,,Unknown,XPH5259,M/S NORDLYS,Not party to conflict,,40.0,100.0,GPS,5.0,GAERUM,24/12/2024 18:35:00,AIS,20.0,80.0,20.0,20.0
26/11/2024 13:22:08,Class A,219026558,57.428637,10.502988,At anchor,,0.0,61.9,,Unknown,XPH5259,M/S NORDLYS,Not party to conflict,,40.0,100.0,GPS,5.0,GAERUM,24/12/2024 18:35:00,AIS,20.0,80.0,20.0,20.0
26/11/2024 13:22:08,Class A,219026558,57.428637,10.502988,At anchor,,0.0,61.9,,Unknown,XPH5259,M/S NORDLYS,Not party to conflict,,40.0,100.0,GPS,5.0,GAERUM,24/12/2024 18:35:00,AIS,20.0,80.0,20.0,20.0
26/11/2024 13:25:09,Class A,219026558,57.42864,10.50299,At anchor,,0.0,47.1,,Unknown,XPH5259,M/S NORDLYS,Not party to conflict,,40.0,100.0,GPS,5.0,GAERUM,24/12/2024 18:35:00,AIS,20.0,80.0,20.0,20.0
26/11/2024 13:28:09,Class A,219026558,57.428645,10.502997,At anchor,,0.0,22.3,,Unknown,XPH5259,M/S NORDLYS,Not party to conflict,,40.0,100.0,GPS,5.0,GAERUM,24/12/2024 18:35:00,AIS,20.0,80.0,20.0,20.0
26/11/2024 13:28:09,Class A,219026558,57.428645,10.502997,At anchor,,0.0,22.3,,Unknown,XPH5259,M/S NORDLYS,Not party to conflict,,40.0,100.0,GPS,5.0,GAERUM,24/12/2024 18:35:00,AIS,20.0,80.0,20.0,20.0
26/11/2024 13:34:09,Class A,219026558,57.42865,10.502995,At anchor,,0.0,262.9,,Unknown,XPH5259,M/S NORDLYS,Not party to conflict,,40.0,100.0,GPS,5.0,GAERUM,24/12/2024 18:35:00,AIS,20.0,80.0,20.0,20.0
26/11/2024 13:37:09,Class A,219026558,57.428658,10.502993,At anchor,,0.0,358.4,,Unknown,XPH5259,M/S NORDLYS,Not party to conflict,,40.0,100.0,GPS,5.0,GAERUM,24/12/2024 18:35:00,AIS,20.0,80.0,20.0,20.0
26/11/2024 13:37:22,Class A,219026558,57.428658,10.502993,At anchor,,0.0,358.4,,Unknown,XPH5259,M/S NORDLYS,Not party to conflict,,40.0,100.0,GPS,5.0,GAERUM,24/12/2024 18:35:00,AIS,20.0,80.0,20.0,20.0
26/11/2024 13:37:22,Class A,219026558,57.428658,10.502993,At anchor,,0.0,358.4,,Unknown,XPH5259,M/S NORDLYS,Not party to conflict,,40.0,100.0,GPS,5.0,GAERUM,24/12/2024 18:35:00,AIS,20.0,80.0,20.0,20.0
26/11/2024 13:40:08,Class A,219026558,57.428657,10.502993,At anchor,,0.0,174.1,,Unknown,XPH5259,M/S NORDLYS,Not party to conflict,,40.0,100.0,GPS,5.0,GAERUM,24/12/2024 18:35:00,AIS,20.0,80.0,20.0,20.0
26/11/2024 13:40:08,Class A,219026558,57.428657,10.502993,At anchor,,0.0,174.1,,Unknown,XPH5259,M/S NORDLYS,Not party to conflict,,40.0,100.0,GPS,5.0,GAERUM,24/12/2024 18:35:00,AIS,20.0,80.0,20.0,20.0
26/11/2024 13:43:09,Class A,219026558,57.428653,10.502992,At anchor,,0.0,195.6,,Unknown,XPH5259,M/S NORDLYS,Not party to conflict,,40.0,100.0,GPS,5.0,GAERUM,24/12/2024 18:35:00,AIS,20.0,80.0,20.0,20.0
26/11/2024 13:43:09,Class A,219026558,57.428653,10.502992,At anchor,,0.0,195.6,,Unknown,XPH5259,M/S NORDLYS,Not party to conflict,,40.0,100.0,GPS,5.0,GAERUM,24/12/2024 18:35:00,AIS,20.0,80.0,20.0,20.0
26/11/2024 13:46:09,Class A,219026558,57.42865,10.50299,At anchor,,0.0,126.9,,Unknown,XPH5259,M/S NORDLYS,Not party to conflict,,40.0,100.0,GPS,5.0,GAERUM,24/12/2024 18:35:00,AIS,20.0,80.0,20.0,20.0
26/11/2024 13:49:09,Class A,219026558,57.428655,10.50299,At anchor,,0.0,181.2,,Unknown,XPH5259,M/S NORDLYS,Not party to conflict,,40.0,100.0,GPS,5.0,GAERUM,24/12/2024 18:35:00,AIS,20.0,80.0,20.0,20.0
26/11/2024 13:52:09,Class A,219026558,57.42866,10.502988,At anchor,,0.0,233.5,,Unknown,XPH5259,M/S NORDLYS,Not party to conflict,,40.0,100.0,GPS,5.0,GAERUM,24/12/2024 18:35:00,AIS,20.0,80.0,20.0,20.0
26/11/2024 14:01:09,Class A,219026558,57.428693,10.502997,At anchor,,0.0,353.0,,Unknown,XPH5259,M/S NORDLYS,Not party to conflict,,40.0,100.0,GPS,5.0,GAERUM,24/12/2024 18:35:00,AIS,20.0,80.0,20.0,20.0
26/11/2024 14:04:09,Class A,219026558,57.42872,10.502983,At anchor,,0.0,358.6,,Unknown,XPH5259,M/S NORDLYS,Not party to conflict,,40.0,100.0,GPS,5.0,GAERUM,24/12/2024 18:35:00,AIS,20.0,80.0,20.0,20.0
26/11/2024 14:04:09,Class A,219026558,57.42872,10.502983,At anchor,,0.0,358.6,,Unknown,XPH5259,M/S NORDLYS,Not party to conflict,,40.0,100.0,GPS,5.0,GAERUM,24/12/2024 18:35:00,AIS,20.0,80.0,20.0,20.0
26/11/2024 14:07:23,Class A,219026558,57.42872,10.502983,At anchor,,0.0,358.6,,Unknown,XPH5259,M/S NORDLYS,Not party to conflict,,40.0,100.0,GPS,5.0,GAERUM,24/12/2024 18:35:00,AIS,20.0,80.0,20.0,20.0
26/11/2024 14:10:09,Class A,219026558,57.428773,10.502967,At anchor,,0.0,354.8,,Unknown,XPH5259,M/S NORDLYS,Not party to conflict,,40.0,100.0,GPS,5.0,GAERUM,24/12/2024 18:35:00,AIS,20.0,80.0,20.0,20.0
26/11/2024 14:13:09,Class A,219026558,57.42883,10.502952,At anchor,,0.1,354.9,,Unknown,XPH5259,M/S NORDLYS,Not party to conflict,,40.0,100.0,GPS,5.0,GAERUM,24/12/2024 18:35:00,AIS,20.0,80.0,20.0,20.0
26/11/2024 14:13:22,Class A,219026558,57.42883,10.502952,At anchor,,0.1,354.9,,Unknown,XPH5259,M/S NORDLYS,Not party to conflict,,40.0,100.0,GPS,5.0,GAERUM,24/12/2024 18:35:00,AIS,20.0,80.0,20.0,20.0
26/11/2024 14:19:09,Class A,219026558,57.42884,10.50295,At anchor,,0.0,206.0,,Unknown,XPH5259,M/S NORDLYS,Not party to conflict,,40.0,100.0,GPS,5.0,GAERUM,24/12/2024 18:35:00,AIS,20.0,80.0,20.0,20.0
26/11/2024 14:19:22,Class A,219026558,57.42884,10.50295,At anchor,,0.0,206.0,,Unknown,XPH5259,M/S NORDLYS,Not party to conflict,,40.0,100.0,GPS,5.0,GAERUM,24/12/2024 18:35:00,AIS,20.0,80.0,20.0,20.0
26/11/2024 14:22:09,Class A,219026558,57.428813,10.502958,At anchor,,0.1,177.1,,Unknown,XPH5259,M/S NORDLYS,Not party to conflict,,40.0,100.0,GPS,5.0,GAERUM,24/12/2024 18:35:00,AIS,20.0,80.0,20.0,20.0
26/11/2024 14:22:09,Class A,219026558,57.428813,10.502958,At anchor,,0.1,177.1,,Unknown,XPH5259,M/S NORDLYS,Not party to conflict,,40.0,100.0,GPS,5.0,GAERUM,24/12/2024 18:35:00,AIS,20.0,80.0,20.0,20.0
26/11/2024 14:25:23,Class A,219026558,57.428813,10.502958,At anchor,,0.1,177.1,,Unknown,XPH5259,M/S NORDLYS,Not party to conflict,,40.0,100.0,GPS,5.0,GAERUM,24/12/2024 18:35:00,AIS,20.0,80.0,20.0,20.0
26/11/2024 14:25:23,Class A,219026558,57.428813,10.502958,At anchor,,0.1,177.1,,Unknown,XPH5259,M/S NORDLYS,Not party to conflict,,40.0,100.0,GPS,5.0,GAERUM,24/12/2024 18:35:00,AIS,20.0,80.0,20.0,20.0
26/11/2024 14:28:09,Class A,219026558,57.42875,10.502973,At anchor,,0.0,201.8,,Unknown,XPH5259,M/S NORDLYS,Not party to conflict,,40.0,100.0,GPS,5.0,GAERUM,24/12/2024 18:35:00,AIS,20.0,80.0,20.0,20.0
26/11/2024 14:31:09,Class A,219026558,57.428642,10.50305,At anchor,,0.0,175.9,,Unknown,XPH5259,M/S NORDLYS,Not party to conflict,,40.0,100.0,GPS,5.0,GAERUM,24/12/2024 18:35:00,AIS,20.0,80.0,20.0,20.0
26/11/2024 14:31:22,Class A,219026558,57.428642,10.50305,At anchor,,0.0,175.9,,Unknown,XPH5259,M/S NORDLYS,Not party to conflict,,40.0,100.0,GPS,5.0,GAERUM,24/12/2024 18:35:00,AIS,20.0,80.0,20.0,20.0
26/11/2024 14:37:09,Class A,219026558,57.428638,10.503008,At anchor,,0.1,236.3,,Unknown,XPH5259,M/S NORDLYS,Not party to conflict,,40.0,100.0,GPS,5.0,GAERUM,24/12/2024 18:35:00,AIS,20.0,80.0,20.0,20.0
26/11/2024 14:40:09,Class A,219026558,57.428588,10.502932,At anchor,,0.1,131.8,,Unknown,XPH5259,M/S NORDLYS,Not party to conflict,,40.0,100.0,GPS,5.0,GAERUM,24/12/2024 18:35:00,AIS,20.0,80.0,20.0,20.0
26/11/2024 14:43:09,Class A,219026558,57.428597,10.502962,At anchor,,0.0,127.6,,Unknown,XPH5259,M/S NORDLYS,Not party to conflict,,40.0,100.0,GPS,5.0,GAERUM,24/12/2024 18:35:00,AIS,20.0,80.0,20.0,20.0
26/11/2024 14:49:10,Class A,219026558,57.428627,10.502998,At anchor,,0.1,223.8,,Unknown,XPH5259,M/S NORDLYS,Not party to conflict,,40.0,100.0,GPS,5.0,GAERUM,24/12/2024 18:35:00,AIS,20.0,80.0,20.0,20.0
26/11/2024 14:49:23,Class A,219026558,57.428627,10.502998,At anchor,,0.1,223.8,,Unknown,XPH5259,M/S NORDLYS,Not party to conflict,,40.0,100.0,GPS,5.0,GAERUM,24/12/2024 18:35:00,AIS,20.0,80.0,20.0,20.0
26/11/2024 14:52:10,Class A,219026558,57.428623,10.503002,At anchor,,0.0,143.1,,Unknown,XPH5259,M/S NORDLYS,Not party to conflict,,40.0,100.0,GPS,5.0,GAERUM,24/12/2024 18:35:00,AIS,20.0,80.0,20.0,20.0
26/11/2024 14:55:09,Class A,219026558,57.428643,10.503012,At anchor,,0.0,3.6,,Unknown,XPH5259,M/S NORDLYS,Not party to conflict,,40.0,100.0,GPS,5.0,GAERUM,24/12/2024 18:35:00,AIS,20.0,80.0,20.0,20.0
26/11/2024 14:55:22,Class A,219026558,57.428643,10.503012,At anchor,,0.0,3.6,,Unknown,XPH5259,M/S NORDLYS,Not party to conflict,,40.0,100.0,GPS,5.0,GAERUM,24/12/2024 18:35:00,AIS,20.0,80.0,20.0,20.0
26/11/2024 14:58:09,Class A,219026558,57.42865,10.503005,At anchor,,0.0,200.7,,Unknown,XPH5259,M/S NORDLYS,Not party to conflict,,40.0,100.0,GPS,5.0,GAERUM,24/12/2024 18:35:00,AIS,20.0,80.0,20.0,20.0
26/11/2024 14:58:09,Class A,219026558,57.42865,10.503005,At anchor,,0.0,200.7,,Unknown,XPH5259,M/S NORDLYS,Not party to conflict,,40.0,100.0,GPS,5.0,GAERUM,24/12/2024 18:35:00,AIS,20.0,80.0,20.0,20.0
26/11/2024 15:01:09,Class A,219026558,57.42864,10.502998,At anchor,,0.0,272.0,,Unknown,XPH5259,M/S NORDLYS,Not party to conflict,,40.0,100.0,GPS,5.0,GAERUM,24/12/2024 18:35:00,AIS,20.0,80.0,20.0,20.0
26/11/2024 15:07:09,Class A,219026558,57.428638,10.502988,At anchor,,0.0,242.7,,Unknown,XPH5259,M/S NORDLYS,Not party to conflict,,40.0,100.0,GPS,5.0,GAERUM,24/12/2024 18:35:00,AIS,20.0,80.0,20.0,20.0
26/11/2024 15:07:23,Class A,219026558,57.428638,10.502988,At anchor,,0.0,242.7,,Unknown,XPH5259,M/S NORDLYS,Not party to conflict,,40.0,100.0,GPS,5.0,GAERUM,24/12/2024 18:35:00,AIS,20.0,80.0,20.0,20.0
26/11/2024 15:10:09,Class A,219026558,57.428637,10.502987,At anchor,,0.0,196.7,,Unknown,XPH5259,M/S NORDLYS,Not party to conflict,,40.0,100.0,GPS,5.0,GAERUM,24/12/2024 18:35:00,AIS,20.0,80.0,20.0,20.0
26/11/2024 15:13:10,Class A,219026558,57.428638,10.502987,At anchor,,0.0,156.5,,Unknown,XPH5259,M/S NORDLYS,Not party to conflict,,40.0,100.0,GPS,5.0,GAERUM,24/12/2024 18:35:00,AIS,20.0,80.0,20.0,20.0
26/11/2024 15:19:09,Class A,219026558,57.428688,10.502958,At anchor,,0.0,26.7,,Unknown,XPH5259,M/S NORDLYS,Not party to conflict,,40.0,100.0,GPS,5.0,GAERUM,24/12/2024 18:35:00,AIS,20.0,80.0,20.0,20.0
26/11/2024 15:19:23,Class A,219026558,57.428688,10.502958,At anchor,,0.0,26.7,,Unknown,XPH5259,M/S NORDLYS,Not party to conflict,,40.0,100.0,GPS,5.0,GAERUM,24/12/2024 18:35:00,AIS,20.0,80.0,20.0,20.0
26/11/2024 15:28:10,Class A,219026558,57.428688,10.502958,At anchor,,0.0,270.8,,Unknown,XPH5259,M/S NORDLYS,Not party to conflict,,40.0,100.0,GPS,5.0,GAERUM,24/12/2024 18:35:00,AIS,20.0,80.0,20.0,20.0
26/11/2024 15:31:23,Class A,219026558,57.428688,10.502958,At anchor,,0.0,270.8,,Unknown,XPH5259,M/S NORDLYS,Not party to conflict,,40.0,100.0,GPS,5.0,GAERUM,24/12/2024 18:35:00,AIS,20.0,80.0,20.0,20.0
