# Timestamp,Type of mobile,MMSI,Latitude,Longitude,Navigational status,ROT,SOG,COG,Heading,IMO,Callsign,Name,Ship type,Cargo type,Width,Length,Type of position fixing device,Draught,Destination,ETA,Data source type,A,B,C,D
26/11/2024 00:02:18,Class A,219004616,57.320175,11.12416,Moored,,,,,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
26/11/2024 12:59:25,Class A,219004616,57.320235,11.124245,Moored,,,,,Unknown,XPD4798,RESCUE LRB 19,SAR,,3.0,10.0,GPS,1.0,Unknown,,AIS,8.0,2.0,1.0,2.0
26/11/2024 13:02:19,Class A,219004616,57.320252,11.124327,Moored,,,,,Unknown,XPD4798,RESCUE LRB 19,SAR,,3.0,10.0,GPS,1.0,Unknown,,AIS,8.0,2.0,1.0,2.0
26/11/2024 13:03:32,Class A,219004616,57.320252,11.124327,Moored,,,,,Unknown,XPD4798,RESCUE LRB 19,SAR,,3.0,10.0,GPS,1.0,Unknown,,AIS,8.0,2.0,1.0,2.0
26/11/2024 13:05:25,Class A,219004616,57.320282,11.124297,Moored,,,,,Unknown,XPD4798,RESCUE LRB 19,SAR,,3.0,10.0,GPS,1.0,Unknown,,AIS,8.0,2.0,1.0,2.0
26/11/2024 13:08:24,Class A,219004616,57.32022,11.124298,Moored,,,,,Unknown,XPD4798,RESCUE LRB 19,SAR,,3.0,10.0,GPS,1.0,Unknown,,AIS,8.0,2.0,1.0,2.0
26/11/2024 13:09:31,Class A,219004616,57.32022,11.124298,Moored,,,,,Unknown,XPD4798,RESCUE LRB 19,SAR,,3.0,10.0,GPS,1.0,Unknown,,AIS,8.0,2.0,1.0,2.0
26/11/2024 13:11:25,Class A,219004616,57.320213,11.124372,Moored,,,,,Unknown,XPD4798,RESCUE LRB 19,SAR,,3.0,10.0,GPS,1.0,Unknown,,AIS,8.0,2.0,1.0,2.0
26/11/2024 13:14:23,Class A,219004616,57.320228,11.124303,Moored,,,,,Unknown,XPD4798,RESCUE LRB 19,SAR,,3.0,10.0,GPS,1.0,Unknown,,AIS,8.0,2.0,1.0,2.0
26/11/2024 13:15:31,Class A,219004616,57.320228,11.124303,Moored,,,,,Unknown,XPD4798,RESCUE LRB 19,SAR,,3.0,10.0,GPS,1.0,Unknown,,AIS,8.0,2.0,1.0,2.0
26/11/2024 13:17:26,Class A,219004616,57.32021,11.124283,Moored,,,,,Unknown,XPD4798,RESCUE LRB 19,SAR,,3.0,10.0,GPS,1.0,Unknown,,AIS,8.0,2.0,1.0,2.0
26/11/2024 13:20:24,Class A,219004616,57.320202,11.124267,Moored,,,,,Unknown,XPD4798,RESCUE LRB 19,SAR,,3.0,10.0,GPS,1.0,Unknown,,AIS,8.0,2.0,1.0,2.0
26/11/2024 13:21:31,Class A,219004616,57.320202,11.124267,Moored,,,,,Unknown,XPD4798,RESCUE LRB 19,SAR,,3.0,10.0,GPS,1.0,Unknown,,AIS,8.0,2.0,1.0,2.0
26/11/2024 13:23:27,Class A,219004616,57.320218,11.124338,Moored,,,,,Unknown,XPD4798,RESCUE LRB 19,SAR,,3.0,10.0,GPS,1.0,Unknown,,AIS,8.0,2.0,1.0,2.0
26/11/2024 13:26:24,Class A,219004616,57.320205,11.124292,Moored,,,,,Unknown,XPD4798,RESCUE LRB 19,SAR,,3.0,10.0,GPS,1.0,Unknown,,AIS,8.0,2.0,1.0,2.0
26/11/2024 13:27:31,Class A,219004616,57.320205,11.124292,Moored,,,,,Unknown,XPD4798,RESCUE LRB 19,SAR,,3.0,10.0,GPS,1.0,Unknown,,AIS,8.0,2.0,1.0,2.0
26/11/2024 13:29:26,Class A,219004616,57.320193,11.124308,Moored,,,,,Unknown,XPD4798,RESCUE LRB 19,SAR,,3.0,10.0,GPS,1.0,Unknown,,AIS,8.0,2.0,1.0,2.0
26/11/2024 13:32:24,Class A,219004616,57.320332,11.124283,Moored,,,,,Unknown,XPD4798,RESCUE LRB 19,SAR,,3.0,10.0,GPS,1.0,Unknown,,AIS,8.0,2.0,1.0,2.0
26/11/2024 13:35:26,Class A,219004616,57.320215,11.124293,Moored,,,,,Unknown,XPD4798,RESCUE LRB 19,SAR,,3.0,10.0,GPS,1.0,Unknown,,AIS,8.0,2.0,1.0,2.0
26/11/2024 13:38:24,Class A,219004616,57.320242,11.1243,Moored,,,,,Unknown,XPD4798,RESCUE LRB 19,SAR,,3.0,10.0,GPS,1.0,Unknown,,AIS,8.0,2.0,1.0,2.0
26/11/2024 13:39:32,Class A,219004616,57.320242,11.1243,Moored,,,,,Unknown,XPD4798,RESCUE LRB 19,SAR,,3.0,10.0,GPS,1.0,Unknown,,AIS,8.0,2.0,1.0,2.0
26/11/2024 13:41:26,Class A,219004616,57.320227,11.124395,Moored,,,,,Unknown,XPD4798,RESCUE LRB 19,SAR,,3.0,10.0,GPS,1.0,Unknown,,AIS,8.0,2.0,1.0,2.0
26/11/2024 13:44:24,Class A,219004616,57.320183,11.124448,Moored,,,,,Unknown,XPD4798,RESCUE LRB 19,SAR,,3.0,10.0,GPS,1.0,Unknown,,AIS,8.0,2.0,1.0,2.0
26/11/2024 13:45:31,Class A,219004616,57.320183,11.124448,Moored,,,,,Unknown,XPD4798,RESCUE LRB 19,SAR,,3.0,10.0,GPS,1.0,Unknown,,AIS,8.0,2.0,1.0,2.0
26/11/2024 13:47:24,Class A,219004616,57.32021,11.124382,Moored,,,,,Unknown,XPD4798,RESCUE LRB 19,SAR,,3.0,10.0,GPS,1.0,Unknown,,AIS,8.0,2.0,1.0,2.0
26/11/2024 13:50:24,Class A,219004616,57.320228,11.124265,Moored,,,,,Unknown,XPD4798,RESCUE LRB 19,SAR,,3.0,10.0,GPS,1.0,Unknown,,AIS,8.0,2.0,1.0,2.0
26/11/2024 13:51:31,Class A,219004616,57.320228,11.124265,Moored,,,,,Unknown,XPD4798,RESCUE LRB 19,SAR,,3.0,10.0,GPS,1.0,Unknown,,AIS,8.0,2.0,1.0,2.0
26/11/2024 13:53:23,Class A,219004616,57.320245,11.124285,Moored,,,,,Unknown,XPD4798,RESCUE LRB 19,SAR,,3.0,10.0,GPS,1.0,Unknown,,AIS,8.0,2.0,1.0,2.0
26/11/2024 13:56:22,Class A,219004616,57.32018,11.124373,Moored,,,,,Unknown,XPD4798,RESCUE LRB 19,SAR,,3.0,10.0,GPS,1.0,Unknown,,AIS,8.0,2.0,1.0,2.0
26/11/2024 13:57:32,Class A,219004616,57.32018,11.124373,Moored,,,,,Unknown,XPD4798,RESCUE LRB 19,SAR,,3.0,10.0,GPS,1.0,Unknown,,AIS,8.0,2.0,1.0,2.0
26/11/2024 13:59:23,Class A,219004616,57.320193,11.124367,Moored,,,,,Unknown,XPD4798,RESCUE LRB 19,SAR,,3.0,10.0,GPS,1.0,Unknown,,AIS,8.0,2.0,1.0,2.0
26/11/2024 14:02:21,Class A,219004616,57.32017,11.12438,Moored,,,,,Unknown,XPD4798,RESCUE LRB 19,SAR,,3.0,10.0,GPS,1.0,Unknown,,AIS,8.0,2.0,1.0,2.0
26/11/2024 14:03:31,Class A,219004616,57.32017,11.12438,Moored,,,,,Unknown,XPD4798,RESCUE LRB 19,SAR,,3.0,10.0,GPS,1.0,Unknown,,AIS,8.0,2.0,1.0,2.0
26/11/2024 14:05:24,Class A,219004616,57.320213,11.124287,Moored,,,,,Unknown,XPD4798,RESCUE LRB 19,SAR,,3.0,10.0,GPS,1.0,Unknown,,AIS,8.0,2.0,1.0,2.0
26/11/2024 14:08:25,Class A,219004616,57.320223,11.124328,Moored,,,,,Unknown,XPD4798,RESCUE LRB 19,SAR,,3.0,10.0,GPS,1.0,Unknown,,AIS,8.0,2.0,1.0,2.0
26/11/2024 14:09:32,Class A,219004616,57.320223,11.124328,Moored,,,,,Unknown,XPD4798,RESCUE LRB 19,SAR,,3.0,10.0,GPS,1.0,Unknown,,AIS,8.0,2.0,1.0,2.0
26/11/2024 14:11:24,Class A,219004616,57.320258,11.124343,Moored,,,,,Unknown,XPD4798,RESCUE LRB 19,SAR,,3.0,10.0,GPS,1.0,Unknown,,AIS,8.0,2.0,1.0,2.0
26/11/2024 14:14:23,Class A,219004616,57.320267,11.124225,Moored,,,,,Unknown,XPD4798,RESCUE LRB 19,SAR,,3.0,10.0,GPS,1.0,Unknown,,AIS,8.0,2.0,1.0,2.0
26/11/2024 14:15:32,Class A,219004616,57.320267,11.124225,Moored,,,,,Unknown,XPD4798,RESCUE LRB 19,SAR,,3.0,10.0,GPS,1.0,Unknown,,AIS,8.0,2.0,1.0,2.0
26/11/2024 14:17:22,Class A,219004616,57.32027,11.12429,Moored,,,,,Unknown,XPD4798,RESCUE LRB 19,SAR,,3.0,10.0,GPS,1.0,Unknown,,AIS,8.0,2.0,1.0,2.0
26/11/2024 14:20:25,Class A,219004616,57.320195,11.124327,Moored,,,,,Unknown,XPD4798,RESCUE LRB 19,SAR,,3.0,10.0,GPS,1.0,Unknown,,AIS,8.0,2.0,1.0,2.0
26/11/2024 14:21:31,Class A,219004616,57.320195,11.124327,Moored,,,,,Unknown,XPD4798,RESCUE LRB 19,SAR,,3.0,10.0,GPS,1.0,Unknown,,AIS,8.0,2.0,1.0,2.0
26/11/2024 14:23:23,Class A,219004616,57.320155,11.124305,Moored,,,,,Unknown,XPD4798,RESCUE LRB 19,SAR,,3.0,10.0,GPS,1.0,Unknown,,AIS,8.0,2.0,1.0,2.0
26/11/2024 14:26:24,Class A,219004616,57.320192,11.124378,Moored,,,,,Unknown,XPD4798,RESCUE LRB 19,SAR,,3.0,10.0,GPS,1.0,Unknown,,AIS,8.0,2.0,1.0,2.0
26/11/2024 14:27:31,Class A,219004616,57.320192,11.124378,Moored,,,,,Unknown,XPD4798,RESCUE LRB 19,SAR,,3.0,10.0,GPS,1.0,Unknown,,AIS,8.0,2.0,1.0,2.0
26/11/2024 14:29:25,Class A,219004616,57.320183,11.124338,Moored,,,,,Unknown,XPD4798,RESCUE LRB 19,SAR,,3.0,10.0,GPS,1.0,Unknown,,AIS,8.0,2.0,1.0,2.0
26/11/2024 14:32:23,Class A,219004616,57.32018,11.124322,Moored,,,,,Unknown,XPD4798,RESCUE LRB 19,SAR,,3.0,10.0,GPS,1.0,Unknown,,AIS,8.0,2.0,1.0,2.0
26/11/2024 14:33:31,Class A,219004616,57.32018,11.124322,Moored,,,,,Unknown,XPD4798,RESCUE LRB 19,SAR,,3.0,10.0,GPS,1.0,Unknown,,AIS,8.0,2.0,1.0,2.0
26/11/2024 14:35:26,Class A,219004616,57.320187,11.124263,Moored,,,,,Unknown,XPD4798,RESCUE LRB 19,SAR,,3.0,10.0,GPS,1.0,Unknown,,AIS,8.0,2.0,1.0,2.0
26/11/2024 14:38:25,Class A,219004616,57.32019,11.12427,Moored,,,,,Unknown,XPD4798,RESCUE LRB 19,SAR,,3.0,10.0,GPS,1.0,Unknown,,AIS,8.0,2.0,1.0,2.0
26/11/2024 14:39:32,Class A,219004616,57.32019,11.12427,Moored,,,,,Unknown,XPD4798,RESCUE LRB 19,SAR,,3.0,10.0,GPS,1.0,Unknown,,AIS,8.0,2.0,1.0,2.0
26/11/2024 14:41:26,Class A,219004616,57.320203,11.1243,Moored,,,,,Unknown,XPD4798,RESCUE LRB 19,SAR,,3.0,10.0,GPS,1.0,Unknown,,AIS,8.0,2.0,1.0,2.0
26/11/2024 14:44:24,Class A,219004616,57.320225,11.124278,Moored,,,,,Unknown,XPD4798,RESCUE LRB 19,SAR,,3.0,10.0,GPS,1.0,Unknown,,AIS,8.0,2.0,1.0,2.0
26/11/2024 14:45:32,Class A,219004616,57.320225,11.124278,Moored,,,,,Unknown,XPD4798,RESCUE LRB 19,SAR,,3.0,10.0,GPS,1.0,Unknown,,AIS,8.0,2.0,1.0,2.0
26/11/2024 14:47:28,Class A,219004616,57.32023,11.124292,Moored,,,,,Unknown,XPD4798,RESCUE LRB 19,SAR,,3.0,10.0,GPS,1.0,Unknown,,AIS,8.0,2.0,1.0,2.0
26/11/2024 14:50:23,Class A,219004616,57.320178,11.1243,Moored,,,,,Unknown,XPD4798,RESCUE LRB 19,SAR,,3.0,10.0,GPS,1.0,Unknown,,AIS,8.0,2.0,1.0,2.0
26/11/2024 14:51:31,Class A,219004616,57.320178,11.1243,Moored,,,,,Unknown,XPD4798,RESCUE LRB 19,SAR,,3.0,10.0,GPS,1.0,Unknown,,AIS,8.0,2.0,1.0,2.0
26/11/2024 14:53:29,Class A,219004616,57.32012,11.12438,Moored,,,,,Unknown,XPD4798,RESCUE LRB 19,SAR,,3.0,10.0,GPS,1.0,Unknown,,AIS,8.0,2.0,1.0,2.0
26/11/2024 14:56:22,Class A,219004616,57.320207,11.12433,Moored,,,,,Unknown,XPD4798,RESCUE LRB 19,SAR,,3.0,10.0,GPS,1.0,Unknown,,AIS,8.0,2.0,1.0,2.0
26/11/2024 14:57:31,Class A,219004616,57.320207,11.12433,Moored,,,,,Unknown,XPD4798,RESCUE LRB 19,SAR,,3.0,10.0,GPS,1.0,Unknown,,AIS,8.0,2.0,1.0,2.0
26/11/2024 15:02:23,Class A,219004616,57.320173,11.124382,Moored,,,,,Unknown,XPD4798,RESCUE LRB 19,SAR,,3.0,10.0,GPS,1.0,Unknown,,AIS,8.0,2.0,1.0,2.0
26/11/2024 15:03:32,Class A,219004616,57.320173,11.124382,Moored,,,,,Unknown,XPD4798,RESCUE LRB 19,SAR,,3.0,10.0,GPS,1.0,Unknown,,AIS,8.0,2.0,1.0,2.0
26/11/2024 15:05:20,Class A,219004616,57.320277,11.124243,Moored,,,,,Unknown,XPD4798,RESCUE LRB 19,SAR,,3.0,10.0,GPS,1.0,Unknown,,AIS,8.0,2.0,1.0,2.0
26/11/2024 15:08:22,Class A,219004616,57.320262,11.124297,Moored,,,,,Unknown,XPD4798,RESCUE LRB 19,SAR,,3.0,10.0,GPS,1.0,Unknown,,AIS,8.0,2.0,1.0,2.0
26/11/2024 15:11:23,Class A,219004616,57.320257,11.124312,Moored,,,,,Unknown,XPD4798,RESCUE LRB 19,SAR,,3.0,10.0,GPS,1.0,Unknown,,AIS,8.0,2.0,1.0,2.0
26/11/2024 15:14:22,Class A,219004616,57.320237,11.124292,Moored,,,,,Unknown,XPD4798,RESCUE LRB 19,SAR,,3.0,10.0,GPS,1.0,Unknown,,AIS,8.0,2.0,1.0,2.0
26/11/2024 15:15:31,Class A,219004616,57.320237,11.124292,Moored,,,,,Unknown,XPD4798,RESCUE LRB 19,SAR,,3.0,10.0,GPS,1.0,Unknown,,AIS,8.0,2.0,1.0,2.0
26/11/2024 15:17:22,Class A,219004616,57.32025,11.124275,Moored,,,,,Unknown,XPD4798,RESCUE LRB 19,SAR,,3.0,10.0,GPS,1.0,Unknown,,AIS,8.0,2.0,1.0,2.0
26/11/2024 15:20:24,Class A,219004616,57.320255,11.124242,Moored,,,,,Unknown,XPD4798,RESCUE LRB 19,SAR,,3.0,10.0,GPS,1.0,Unknown,,AIS,8.0,2.0,1.0,2.0
26/11/2024 15:21:32,Class A,219004616,57.320255,11.124242,Moored,,,,,Unknown,XPD4798,RESCUE LRB 19,SAR,,3.0,10.0,GPS,1.0,Unknown,,AIS,8.0,2.0,1.0,2.0
26/11/2024 15:23:23,Class A,219004616,57.320178,11.124397,Moored,,,,,Unknown,XPD4798,RESCUE LRB 19,SAR,,3.0,10.0,GPS,1.0,Unknown,,AIS,8.0,2.0,1.0,2.0
26/11/2024 15:26:26,Class A,219004616,57.320212,11.1243,Moored,,,,,Unknown,XPD4798,RESCUE LRB 19,SAR,,3.0,10.0,GPS,1.0,Unknown,,AIS,8.0,2.0,1.0,2.0
26/11/2024 15:27:32,Class A,219004616,57.320212,11.1243,Moored,,,,,Unknown,XPD4798,RESCUE LRB 19,SAR,,3.0,10.0,GPS,1.0,Unknown,,AIS,8.0,2.0,1.0,2.0
26/11/2024 15:29:20,Class A,219004616,57.320225,11.124282,Moored,,,,,Unknown,XPD4798,RESCUE LRB 19,SAR,,3.0,10.0,GPS,1.0,Unknown,,AIS,8.0,2.0,1.0,2.0
26/11/2024 15:32:25,Class A,219004616,57.320213,11.124385,Moored,,,,,Unknown,XPD4798,RESCUE LRB 19,SAR,,3.0,10.0,GPS,1.0,Unknown,,AIS,8.0,2.0,1.0,2.0
26/11/2024 15:33:32,Class A,219004616,57.320213,11.124385,Moored,,,,,Unknown,XPD4798,RESCUE LRB 19,SAR,,3.0,10.0,GPS,1.0,Unknown,,AIS,8.0,2.0,1.0,2.0
26/11/2024 15:35:25,Class A,219004616,57.320222,11.12436,Moored,,,,,Unknown,XPD4798,RESCUE LRB 19,SAR,,3.0,10.0,GPS,1.0,Unknown,,AIS,8.0,2.0,1.0,2.0
26/11/2024 15:38:24,Class A,219004616,57.320238,11.124382,Moored,,,,,Unknown,XPD4798,RESCUE LRB 19,SAR,,3.0,10.0,GPS,1.0,Unknown,,AIS,8.0,2.0,1.0,2.0
26/11/2024 15:39:32,Class A,219004616,57.320238,11.124382,Moored,,,,,Unknown,XPD4798,RESCUE LRB 19,SAR,,3.0,10.0,GPS,1.0,Unknown,,AIS,8.0,2.0,1.0,2.0
26/11/2024 15:41:23,Class A,219004616,57.32019,11.12437,Moored,,,,,Unknown,XPD4798,RESCUE LRB 19,SAR,,3.0,10.0,GPS,1.0,Unknown,,AIS,8.0,2.0,1.0,2.0
26/11/2024 15:44:24,Class A,219004616,57.320198,11.124295,Moored,,,,,Unknown,XPD4798,RESCUE LRB 19,SAR,,3.0,10.0,GPS,1.0,Unknown,,AIS,8.0,2.0,1.0,2.0
26/11/2024 15:45:32,Class A,219004616,57.320198,11.124295,Moored,,,,,Unknown,XPD4798,RESCUE LRB 19,SAR,,3.0,10.0,GPS,1.0,Unknown,,AIS,8.0,2.0,1.0,2.0
26/11/2024 15:47:24,Class A,219004616,57.320188,11.124315,Moored,,,,,Unknown,XPD4798,RESCUE LRB 19,SAR,,3.0,10.0,GPS,1.0,Unknown,,AIS,8.0,2.0,1.0,2.0
26/11/2024 15:50:23,Class A,219004616,57.320237,11.124402,Moored,,,,,Unknown,XPD4798,RESCUE LRB 19,SAR,,3.0,10.0,GPS,1.0,Unknown,,AIS,8.0,2.0,1.0,2.0
26/11/2024 15:51:32,Class A,219004616,57.320237,11.124402,Moored,,,,,Unknown,XPD4798,RESCUE LRB 19,SAR,,3.0,10.0,GPS,1.0,Unknown,,AIS,8.0,2.0,1.0,2.0
26/11/2024 15:53:23,Class A,219004616,57.320253,11.124297,Moored,,,,,Unknown,XPD4798,RESCUE LRB 19,SAR,,3.0,10.0,GPS,1.0,Unknown,,AIS,8.0,2.0,1.0,2.0
26/11/2024 15:56:25,Class A,219004616,57.320235,11.124283,Moored,,,,,Unknown,XPD4798,RESCUE LRB 19,SAR,,3.0,10.0,GPS,1.0,Unknown,,AIS,8.0,2.0,1.0,2.0
26/11/2024 15:57:32,Class A,219004616,57.320235,11.124283,Moored,,,,,Unknown,XPD4798,RESCUE LRB 19,SAR,,3.0,10.0,GPS,1.0,Unknown,,AIS,8.0,2.0,1.0,2.0
26/11/2024 15:59:26,Class A,219004616,57.320222,11.124312,Moored,,,,,Unknown,XPD4798,RESCUE LRB 19,SAR,,3.0,10.0,GPS,1.0,Unknown,,AIS,8.0,2.0,1.0,2.0
26/11/2024 16:02:24,Class A,219004616,57.320223,11.12425,Moored,,,,,Unknown,XPD4798,RESCUE LRB 19,SAR,,3.0,10.0,GPS,1.0,Unknown,,AIS,8.0,2.0,1.0,2.0
26/11/2024 16:03:32,Class A,219004616,57.320223,11.12425,Moored,,,,,Unknown,XPD4798,RESCUE LRB 19,SAR,,3.0,10.0,GPS,1.0,Unknown,,AIS,8.0,2.0,1.0,2.0
26/11/2024 16:05:27,Class A,219004616,57.320202,11.124293,Moored,,,,,Unknown,XPD4798,RESCUE LRB 19,SAR,,3.0,10.0,GPS,1.0,Unknown,,AIS,8.0,2.0,1.0,2.0
26/11/2024 16:08:22,Class A,219004616,57.320202,11.124353,Moored,,,,,Unknown,XPD4798,RESCUE LRB 19,SAR,,3.0,10.0,GPS,1.0,Unknown,,AIS,8.0,2.0,1.0,2.0
26/11/2024 16:09:31,Class A,219004616,57.320202,11.124353,Moored,,,,,Unknown,XPD4798,RESCUE LRB 19,SAR,,3.0,10.0,GPS,1.0,Unknown,,AIS,8.0,2.0,1.0,2.0
26/11/2024 16:11:25,Class A,219004616,57.320233,11.124217,Moored,,,,,Unknown,XPD4798,RESCUE LRB 19,SAR,,3.0,10.0,GPS,1.0,Unknown,,AIS,8.0,2.0,1.0,2.0
26/11/2024 16:14:23,Class A,219004616,57.320205,11.12424,Moored,,,,,Unknown,XPD4798,RESCUE LRB 19,SAR,,3.0,10.0,GPS,1.0,Unknown,,AIS,8.0,2.0,1.0,2.0
26/11/2024 16:15:32,Class A,219004616,57.320205,11.12424,Moored,,,,,Unknown,XPD4798,RESCUE LRB 19,SAR,,3.0,10.0,GPS,1.0,Unknown,,AIS,8.0,2.0,1.0,2.0
26/11/2024 16:17:27,Class A,219004616,57.320165,11.124262,Moored,,,,,Unknown,XPD4798,RESCUE LRB 19,SAR,,3.0,10.0,GPS,1.0,Unknown,,AIS,8.0,2.0,1.0,2.0
26/11/2024 16:20:26,Class A,219004616,57.32018,11.124248,Moored,,,,,Unknown,XPD4798,RESCUE LRB 19,SAR,,3.0,10.0,GPS,1.0,Unknown,,AIS,8.0,2.0,1.0,2.0
26/11/2024 16:21:32,Class A,219004616,57.32018,11.124248,Moored,,,,,Unknown,XPD4798,RESCUE LRB 19,SAR,,3.0,10.0,GPS,1.0,Unknown,,AIS,8.0,2.0,1.0,2.0
26/11/2024 16:23:26,Class A,219004616,57.320203,11.124307,Moored,,,,,Unknown,XPD4798,RESCUE LRB 19,SAR,,3.0,10.0,GPS,1.0,Unknown,,AIS,8.0,2.0,1.0,2.0
26/11/2024 16:26:24,Class A,219004616,57.32019,11.124393,Moored,,,,,Unknown,XPD4798,RESCUE LRB 19,SAR,,3.0,10.0,GPS,1.0,Unknown,,AIS,8.0,2.0,1.0,2.0
26/11/2024 16:27:31,Class A,219004616,57.32019,11.124393,Moored,,,,,Unknown,XPD4798,RESCUE LRB 19,SAR,,3.0,10.0,GPS,1.0,Unknown,,AIS,8.0,2.0,1.0,2.0
26/11/2024 16:29:26,Class A,219004616,57.32024,11.124338,Moored,,,,,Unknown,XPD4798,RESCUE LRB 19,SAR,,3.0,10.0,GPS,1.0,Unknown,,AIS,8.0,2.0,1.0,2.0
26/11/2024 16:32:26,Class A,219004616,57.32018,11.124295,Moored,,,,,Unknown,XPD4798,RESCUE LRB 19,SAR,,3.0,10.0,GPS,1.0,Unknown,,AIS,8.0,2.0,1.0,2.0
26/11/2024 16:33:32,Class A,219004616,57.32018,11.124295,Moored,,,,,Unknown,XPD4798,RESCUE LRB 19,SAR,,3.0,10.0,GPS,1.0,Unknown,,AIS,8.0,2.0,1.0,2.0
26/11/2024 16:35:24,Class A,219004616,57.320208,11.124312,Moored,,,,,Unknown,XPD4798,RESCUE LRB 19,SAR,,3.0,10.0,GPS,1.0,Unknown,,AIS,8.0,2.0,1.0,2.0
26/11/2024 16:38:24,Class A,219004616,57.320217,11.124328,Moored,,,,,Unknown,XPD4798,RESCUE LRB 19,SAR,,3.0,10.0,GPS,1.0,Unknown,,AIS,8.0,2.0,1.0,2.0
26/11/2024 16:39:31,Class A,219004616,57.320217,11.124328,Moored,,,,,Unknown,XPD4798,RESCUE LRB 19,SAR,,3.0,10.0,GPS,1.0,Unknown,,AIS,8.0,2.0,1.0,2.0
26/11/2024 16:41:23,Class A,219004616,57.320228,11.124197,Moored,,,,,Unknown,XPD4798,RESCUE LRB 19,SAR,,3.0,10.0,GPS,1.0,Unknown,,AIS,8.0,2.0,1.0,2.0
26/11/2024 16:44:26,Class A,219004616,57.320248,11.124225,Moored,,,,,Unknown,XPD4798,RESCUE LRB 19,SAR,,3.0,10.0,GPS,1.0,Unknown,,AIS,8.0,2.0,1.0,2.0
26/11/2024 16:45:32,Class A,219004616,57.320248,11.124225,Moored,,,,,Unknown,XPD4798,RESCUE LRB 19,SAR,,3.0,10.0,GPS,1.0,Unknown,,AIS,8.0,2.0,1.0,2.0
26/11/2024 16:47:23,Class A,219004616,57.32023,11.12432,Moored,,,,,Unknown,XPD4798,RESCUE LRB 19,SAR,,3.0,10.0,GPS,1.0,Unknown,,AIS,8.0,2.0,1.0,2.0
26/11/2024 16:50:25,Class A,219004616,57.320243,11.12425,Moored,,,,,Unknown,XPD4798,RESCUE LRB 19,SAR,,3.0,10.0,GPS,1.0,Unknown,,AIS,8.0,2.0,1.0,2.0
26/11/2024 16:51:31,Class A,219004616,57.320243,11.12425,Moored,,,,,Unknown,XPD4798,RESCUE LRB 19,SAR,,3.0,10.0,GPS,1.0,Unknown,,AIS,8.0,2.0,1.0,2.0
26/11/2024 16:53:25,Class A,219004616,57.320235,11.124342,Moored,,,,,Unknown,XPD4798,RESCUE LRB 19,SAR,,3.0,10.0,GPS,1.0,Unknown,,AIS,8.0,2.0,1.0,2.0
26/11/2024 16:56:26,Class A,219004616,57.320188,11.124342,Moored,,,,,Unknown,XPD4798,RESCUE LRB 19,SAR,,3.0,10.0,GPS,1.0,Unknown,,AIS,8.0,2.0,1.0,2.0
26/11/2024 16:57:31,Class A,219004616,57.320188,11.124342,Moored,,,,,Unknown,XPD4798,RESCUE LRB 19,SAR,,3.0,10.0,GPS,1.0,Unknown,,AIS,8.0,2.0,1.0,2.0
26/11/2024 16:59:26,Class A,219004616,57.320243,11.124328,Moored,,,,,Unknown,XPD4798,RESCUE LRB 19,SAR,,3.0,10.0,GPS,1.0,Unknown,,AIS,8.0,2.0,1.0,2.0
26/11/2024 17:02:28,Class A,219004616,57.320223,11.124367,Moored,,,,,Unknown,XPD4798,RESCUE LRB 19,SAR,,3.0,10.0,GPS,1.0,Unknown,,AIS,8.0,2.0,1.0,2.0
26/11/2024 17:03:32,Class A,219004616,57.320223,11.124367,Moored,,,,,Unknown,XPD4798,RESCUE LRB 19,SAR,,3.0,10.0,GPS,1.0,Unknown,,AIS,8.0,2.0,1.0,2.0
26/11/2024 17:05:27,Class A,219004616,57.3202,11.124272,Moored,,,,,Unknown,XPD4798,RESCUE LRB 19,SAR,,3.0,10.0,GPS,1.0,Unknown,,AIS,8.0,2.0,1.0,2.0
26/11/2024 17:08:29,Class A,219004616,57.320227,11.124315,Moored,,,,,Unknown,XPD4798,RESCUE LRB 19,SAR,,3.0,10.0,GPS,1.0,Unknown,,AIS,8.0,2.0,1.0,2.0
26/11/2024 17:09:32,Class A,219004616,57.320227,11.124315,Moored,,,,,Unknown,XPD4798,RESCUE LRB 19,SAR,,3.0,10.0,GPS,1.0,Unknown,,AIS,8.0,2.0,1.0,2.0
26/11/2024 17:11:26,Class A,219004616,57.320195,11.124258,Moored,,,,,Unknown,XPD4798,RESCUE LRB 19,SAR,,3.0,10.0,GPS,1.0,Unknown,,AIS,8.0,2.0,1.0,2.0
26/11/2024 17:14:29,Class A,219004616,57.320245,11.124325,Moored,,,,,Unknown,XPD4798,RESCUE LRB 19,SAR,,3.0,10.0,GPS,1.0,Unknown,,AIS,8.0,2.0,1.0,2.0
26/11/2024 17:15:32,Class A,219004616,57.320245,11.124325,Moored,,,,,Unknown,XPD4798,RESCUE LRB 19,SAR,,3.0,10.0,GPS,1.0,Unknown,,AIS,8.0,2.0,1.0,2.0
26/11/2024 17:17:27,Class A,219004616,57.32012,11.124248,Moored,,,,,Unknown,XPD4798,RESCUE LRB 19,SAR,,3.0,10.0,GPS,1.0,Unknown,,AIS,8.0,2.0,1.0,2.0
